latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
20.24199,86.60802,338.8,0.42,0.45,2020-07-16,0700,N,VIIRS,n,2.0NRT,290.3,3,D
22.56281,88.18684,330,0.48,0.4,2020-07-16,0700,N,VIIRS,n,2.0NRT,298.4,5.5,D
22.79558,86.20654,334,0.4,0.44,2020-07-16,0700,N,VIIRS,n,2.0NRT,295.9,4.1,D
23.75197,86.41927,331.7,0.57,0.43,2020-07-16,0700,N,VIIRS,n,2.0NRT,296.2,3.4,D
26.20231,73.0173,340.2,0.5,0.49,2020-07-16,0842,N,VIIRS,n,2.0NRT,301.8,10.7,D
28.52708,80.99946,295.1,0.51,0.66,2020-07-16,1924,N,VIIRS,n,2.0NRT,284.3,3.7,N
28.52819,80.99873,295,0.51,0.66,2020-07-16,1924,N,VIIRS,n,2.0NRT,284.5,3.5,N
28.54604,79.31326,295.8,0.65,0.73,2020-07-16,1924,N,VIIRS,n,2.0NRT,284.7,5.4,N
20.88441,84.9799,316.7,0.48,0.48,2020-07-16,1930,N,VIIRS,n,2.0NRT,287.4,2.4,N
20.96394,86.00568,305,0.41,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,283.9,0.6,N
23.55574,87.24287,306.5,0.56,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.1,2.8,N
23.5604,87.23789,327,0.56,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,290,2.8,N
23.67893,86.4012,310,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.1,1.6,N
23.67943,86.39704,306,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,290,1.6,N
23.67993,86.39286,307.2,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.4,2,N
23.6888,86.38988,312.4,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.2,3.5,N
23.75166,85.85839,303.9,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,284.2,1.2,N
23.7522,85.85378,310,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,284.4,1.2,N
23.75653,85.85445,308,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,284.4,2.1,N
23.7571,85.85625,304.5,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,284.7,1.4,N
23.82277,85.50005,302.9,0.48,0.48,2020-07-16,1930,N,VIIRS,n,2.0NRT,289,1.6,N
23.6652,86.91985,318.1,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.4,2.5,N
23.66566,86.91595,331.3,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.7,2.5,N
23.72535,86.44397,305.6,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,287.4,0.7,N
23.72584,86.4398,311.6,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.5,2.5,N
23.66971,86.91656,320.2,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.6,2,N
23.73934,86.43333,300.1,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.1,0.7,N
24.12539,82.71952,312.2,0.36,0.57,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.7,2.1,N
23.74965,86.41796,302.2,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.7,0.9,N
24.15714,82.5496,304.6,0.37,0.58,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.4,1.3,N
24.16177,82.55851,307.8,0.37,0.58,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.5,1,N
23.68867,87.09864,313.1,0.38,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.5,2.6,N
23.68989,87.12182,310.5,0.38,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.4,1.6,N
23.69389,87.12244,316.3,0.38,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.6,2.1,N
23.69482,87.11489,309.6,0.38,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.3,2.5,N
23.80826,86.31965,308.6,0.43,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.2,1.6,N
23.80877,86.3154,305.2,0.43,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.9,2.3,N
23.78594,87.08115,308.1,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.7,2,N
23.79817,87.04812,308.2,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.4,2,N
23.80173,87.05248,309.3,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.6,2.5,N
23.8022,87.0487,311,0.39,0.44,2020-07-16,1930,N,VIIRS,n,2.0NRT,291.9,2.7,N
24.45071,83.0392,304.9,0.35,0.57,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.2,2.2,N
24.11723,86.3507,304.5,0.43,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.5,1.8,N
26.63819,79.47443,314.4,0.61,0.71,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.3,2.2,N
26.64482,79.47496,325.6,0.61,0.71,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.7,3.3,N
26.64227,79.47306,325.5,0.61,0.71,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.5,4.2,N
20.24242,86.60571,312,0.56,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.6,4.7,N
20.24085,86.60658,306.5,0.56,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.7,3.1,N
20.2448,86.60716,307.4,0.56,0.43,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.8,3.7,N
20.51502,85.72573,304.8,0.42,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.2,1.1,N
20.78461,85.2655,308.7,0.45,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.8,1.3,N
20.78513,85.26111,310.7,0.45,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.2,1.3,N
20.79484,85.2536,335.6,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.2,6.3,N
20.79865,85.25857,305.3,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,288.8,1.5,N
20.80787,85.25528,308.7,0.46,0.47,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.2,1.7,N
20.88388,84.98448,305.7,0.47,0.48,2020-07-16,1930,N,VIIRS,n,2.0NRT,283.9,2.4,N
20.96344,86.00965,297,0.41,0.45,2020-07-16,1930,N,VIIRS,n,2.0NRT,283.4,0.6,N
21.76551,84.01891,306.2,0.56,0.52,2020-07-16,1930,N,VIIRS,n,2.0NRT,282.1,5,N
21.92796,83.33754,306,0.62,0.54,2020-07-16,1930,N,VIIRS,n,2.0NRT,279.9,3.2,N
22.00483,82.67093,316.4,0.34,0.56,2020-07-16,1930,N,VIIRS,n,2.0NRT,283.3,1.3,N
22.00516,82.66748,309.7,0.34,0.56,2020-07-16,1930,N,VIIRS,n,2.0NRT,283.9,1.3,N
21.9845,83.23206,302.2,0.63,0.54,2020-07-16,1930,N,VIIRS,n,2.0NRT,277.3,1.8,N
22.32226,82.55804,327.5,0.35,0.57,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.2,2.2,N
22.32989,82.53415,306.9,0.35,0.57,2020-07-16,1930,N,VIIRS,n,2.0NRT,286.4,1.2,N
22.32642,82.68065,310.2,0.35,0.56,2020-07-16,1930,N,VIIRS,n,2.0NRT,284,1.6,N
22.05264,88.12729,311.2,0.49,0.4,2020-07-16,1930,N,VIIRS,n,2.0NRT,285.3,2.4,N
23.69576,85.00143,306.1,0.51,0.5,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.2,2,N
23.70034,85.00209,305.3,0.51,0.5,2020-07-16,1930,N,VIIRS,n,2.0NRT,290,1.4,N
23.7278,85.00596,317.5,0.51,0.5,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.9,3.4,N
23.7364,85.01221,310.3,0.51,0.5,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.3,2.9,N
23.71036,85.28584,303.6,0.49,0.49,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.8,2.1,N
23.71253,85.28307,305.9,0.49,0.49,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.7,2,N
23.63191,86.29251,305.2,0.43,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,289.4,2,N
23.6772,86.08611,303.1,0.44,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,290.3,2.6,N
23.68047,86.09537,313.3,0.44,0.46,2020-07-16,1930,N,VIIRS,n,2.0NRT,290,2.9,N
24.66131,74.63425,310.3,0.5,0.49,2020-07-16,2106,N,VIIRS,n,2.0NRT,290.4,1.6,N
26.64308,79.48056,311.5,0.44,0.63,2020-07-16,2106,N,VIIRS,n,2.0NRT,287.9,1.7,N
21.15201,72.73907,301.7,0.45,0.47,2020-07-16,2112,N,VIIRS,n,2.0NRT,288.8,0.7,N
20.85779,79.28553,307.6,0.58,0.7,2020-07-16,2112,N,VIIRS,n,2.0NRT,283.4,2.2,N
20.85914,79.2869,307,0.58,0.7,2020-07-16,2112,N,VIIRS,n,2.0NRT,282.5,1.5,N
23.56091,87.23831,330.3,0.33,0.55,2020-07-17,0642,N,VIIRS,n,2.0NRT,287.6,4.9,D
23.67801,86.0864,332,0.38,0.59,2020-07-17,0642,N,VIIRS,n,2.0NRT,288.7,4.7,D
20.96327,85.15688,327.3,0.64,0.72,2020-07-17,0824,N,VIIRS,n,2.0NRT,286.9,4.7,D
21.91191,73.22815,330.9,0.4,0.37,2020-07-17,0824,N,VIIRS,n,2.0NRT,300.4,6.2,D
28.39459,78.871,332.2,0.62,0.54,2020-07-17,0824,N,VIIRS,n,2.0NRT,292.2,3,D
27.25302,78.89589,338.9,0.6,0.53,2020-07-17,0824,N,VIIRS,n,2.0NRT,294.2,4.1,D
27.25188,78.89624,337.6,0.6,0.53,2020-07-17,0824,N,VIIRS,n,2.0NRT,294.4,5.6,D
25.90879,78.10368,334.9,0.52,0.5,2020-07-17,0824,N,VIIRS,n,2.0NRT,296,2.7,D
21.91531,73.2276,331.4,0.4,0.37,2020-07-17,0824,N,VIIRS,n,2.0NRT,300.6,2.2,D
33.09562,74.04681,347,0.56,0.43,2020-07-17,0824,N,VIIRS,n,2.0NRT,296.1,6.6,D
23.75335,85.85149,304.6,0.45,0.63,2020-07-17,1912,N,VIIRS,n,2.0NRT,288.1,3,N
23.75884,85.8568,303.5,0.45,0.63,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.9,1.8,N
23.82095,85.49538,303.7,0.48,0.65,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.3,0.9,N
23.77762,86.39177,311.5,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,278.8,1.3,N
23.77798,86.3876,301.7,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,279,1.3,N
23.78331,86.39246,310.2,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,284.8,1.3,N
23.80052,86.32587,312.5,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,288.2,3.4,N
23.80698,86.31779,306.8,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,288.3,2.5,N
20.24274,86.60548,300.1,0.37,0.58,2020-07-17,1912,N,VIIRS,n,2.0NRT,273.3,0.6,N
22.80218,86.08872,309.3,0.43,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,285.5,1.8,N
22.79259,86.1944,302.7,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,273.4,2,N
22.79221,86.19862,312.9,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,273.8,2,N
22.78613,86.20228,299.5,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,272.7,2.1,N
22.5913,85.90228,302.6,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,283.3,1.4,N
22.37874,87.2785,313.7,0.36,0.57,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.9,3.6,N
22.37839,87.28201,309.2,0.35,0.57,2020-07-17,1912,N,VIIRS,n,2.0NRT,288.2,3.6,N
22.79716,86.20747,301.4,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,272.3,1.9,N
22.36645,87.01703,320,0.37,0.58,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.6,2.4,N
22.79753,86.20336,321.8,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,272.7,1.9,N
22.79949,86.20357,320.6,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,271.1,3,N
23.72967,85.00505,315.7,0.51,0.66,2020-07-17,1912,N,VIIRS,n,2.0NRT,286.5,2.5,N
23.73544,85.01076,305.5,0.51,0.66,2020-07-17,1912,N,VIIRS,n,2.0NRT,286.7,2.2,N
23.6749,86.08475,304.5,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.4,2.3,N
23.67992,86.09408,306.3,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.1,1.3,N
23.74057,85.01239,302.7,0.51,0.66,2020-07-17,1912,N,VIIRS,n,2.0NRT,286.3,2.3,N
23.66878,86.0907,303.6,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.1,0.7,N
23.67636,86.06938,303.3,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.1,0.7,N
23.68036,86.09187,304.6,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.6,1.5,N
23.68109,86.08306,304.3,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.5,2.1,N
23.69921,86.07597,332.2,0.44,0.62,2020-07-17,1912,N,VIIRS,n,2.0NRT,287.5,3.2,N
23.68983,86.39068,306.5,0.42,0.61,2020-07-17,1912,N,VIIRS,n,2.0NRT,280.7,2.3,N
23.75296,85.85617,305.2,0.45,0.63,2020-07-17,1912,N,VIIRS,n,2.0NRT,288.3,1.8,N
23.75698,85.85644,302.1,0.64,0.72,2020-07-17,2048,N,VIIRS,n,2.0NRT,276.4,1.7,N
21.10343,72.64911,308.8,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.3,2.2,N
21.1066,72.63002,317.3,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.5,2.3,N
21.10406,72.64529,333,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.4,7.2,N
21.10869,72.63828,308,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.5,1.6,N
21.10742,72.64593,332.6,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.4,4.3,N
21.10996,72.63065,325.2,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.7,3,N
21.11268,72.6351,311.8,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.7,1.6,N
21.15215,72.73633,306.8,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.5,1.2,N
21.15551,72.73697,315.7,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.6,1.2,N
21.7676,71.94801,306.5,0.39,0.36,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.3,0.5,N
21.69503,72.60396,321.3,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.9,1.9,N
22.41772,69.03809,314.5,0.42,0.38,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.2,0.6,N
22.33633,69.8663,308,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.4,3.4,N
22.33805,69.85465,307.8,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.5,3.6,N
20.86186,79.28655,305.4,0.58,0.52,2020-07-17,2048,N,VIIRS,n,2.0NRT,288.6,2.1,N
22.36404,73.11536,306.3,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.6,2.7,N
22.90835,69.70124,313.2,0.41,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.2,1.2,N
22.93663,69.6965,309.2,0.41,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293,0.9,N
23.0136,70.10313,312,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.2,0.8,N
22.26593,75.133,309,0.48,0.4,2020-07-17,2048,N,VIIRS,n,2.0NRT,292,3.6,N
23.43004,68.71347,310.9,0.44,0.39,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.2,1.1,N
21.17468,81.37428,302.7,0.39,0.59,2020-07-17,2048,N,VIIRS,n,2.0NRT,284.7,2.7,N
23.25624,70.25128,308.5,0.4,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,293,0.8,N
22.96803,72.55633,315,0.39,0.36,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.6,0.7,N
22.96865,72.55254,309.8,0.39,0.36,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.7,0.7,N
24.69033,73.00343,316.4,0.39,0.36,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.8,2.3,N
24.65849,73.87595,305.8,0.41,0.37,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.8,0.7,N
24.66053,74.63549,306.2,0.43,0.38,2020-07-17,2048,N,VIIRS,n,2.0NRT,291.9,1.6,N
24.66127,74.63129,314.2,0.43,0.38,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.4,2.5,N
24.69196,74.68126,306.7,0.43,0.38,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.1,2.4,N
24.76327,74.60827,312.3,0.43,0.38,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.6,2.3,N
25.30168,71.75613,314,0.39,0.36,2020-07-17,2048,N,VIIRS,n,2.0NRT,293.2,1.2,N
23.69801,84.99892,302.2,0.57,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,277.1,1,N
23.73567,85.00956,301.3,0.57,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,279.9,1.6,N
23.74191,85.01149,300.7,0.57,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,279.7,1.2,N
23.80892,84.84667,305.5,0.56,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,284.4,1.4,N
23.73783,85.01064,307.6,0.57,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,279.9,2.6,N
23.80592,84.8463,304.6,0.56,0.69,2020-07-17,2048,N,VIIRS,n,2.0NRT,284.5,0.8,N
23.75038,85.85474,299.5,0.64,0.72,2020-07-17,2048,N,VIIRS,n,2.0NRT,276.5,1.7,N
23.75314,85.85848,304.8,0.64,0.72,2020-07-17,2048,N,VIIRS,n,2.0NRT,277,2.2,N
25.54237,82.04665,296,0.35,0.56,2020-07-17,2048,N,VIIRS,n,2.0NRT,277.9,1.5,N
26.64005,79.4766,318.9,0.46,0.47,2020-07-17,2048,N,VIIRS,n,2.0NRT,292,2.8,N
27.51714,76.67078,308.7,0.48,0.4,2020-07-17,2048,N,VIIRS,n,2.0NRT,292.6,4.9,N
14.88042,78.04034,312.9,0.63,0.54,2020-07-17,2054,N,VIIRS,n,2.0NRT,282.9,1.6,N
17.70431,79.0031,334.7,0.41,0.37,2020-07-18,0800,N,VIIRS,n,2.0NRT,297.9,2.5,D
17.70771,79.00257,338,0.41,0.37,2020-07-18,0800,N,VIIRS,n,2.0NRT,296.3,2.6,D
18.37274,78.25806,337.5,0.39,0.36,2020-07-18,0800,N,VIIRS,n,2.0NRT,296.9,2,D
21.10481,72.64347,335.8,0.48,0.4,2020-07-18,0800,N,VIIRS,n,2.0NRT,289.7,4.5,D
21.13485,78.9707,334.5,0.43,0.38,2020-07-18,0800,N,VIIRS,n,2.0NRT,295.1,2,D
20.87201,84.99507,339,0.62,0.54,2020-07-18,0800,N,VIIRS,n,2.0NRT,289.8,5.8,D
18.3876,78.25155,337.3,0.39,0.36,2020-07-18,0800,N,VIIRS,n,2.0NRT,298,3.1,D
18.37998,78.26069,336.4,0.39,0.36,2020-07-18,0800,N,VIIRS,n,2.0NRT,297.1,2.7,D
17.37305,78.42319,335.4,0.39,0.36,2020-07-18,0800,N,VIIRS,n,2.0NRT,294.4,3.4,D
9.12262,77.84881,335.4,0.4,0.37,2020-07-18,0800,N,VIIRS,n,2.0NRT,276.7,4.9,D
17.56101,82.83307,336.1,0.41,0.45,2020-07-18,0800,N,VIIRS,n,2.0NRT,293.9,3.2,D
17.60374,80.89217,333.4,0.48,0.4,2020-07-18,0800,N,VIIRS,n,2.0NRT,294.9,3.4,D
22.81186,78.59719,331.6,0.43,0.38,2020-07-18,0806,N,VIIRS,l,2.0NRT,302.5,4,D
30.96048,74.19099,330.3,0.38,0.36,2020-07-18,0806,N,VIIRS,n,2.0NRT,298,1.8,D
34.12048,74.06345,337.3,0.39,0.36,2020-07-18,0806,N,VIIRS,n,2.0NRT,303.4,3.6,D
22.76434,77.65679,339,0.4,0.37,2020-07-18,0806,N,VIIRS,n,2.0NRT,301.3,3.8,D
22.76041,77.65343,336,0.4,0.37,2020-07-18,0806,N,VIIRS,n,2.0NRT,300.7,2.8,D
22.76096,77.65734,337.9,0.4,0.37,2020-07-18,0806,N,VIIRS,n,2.0NRT,299.6,3.4,D
12.28526,93.85881,314.3,0.4,0.44,2020-07-18,1854,N,VIIRS,n,2.0NRT,287.6,1.3,N
20.96401,85.15549,318.3,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.9,2,N
20.9647,85.15225,303.1,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.9,1.2,N
20.96291,85.18608,301.2,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.9,0.8,N
20.9636,85.18278,303.8,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,274.1,0.8,N
20.9643,85.1795,309.6,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.6,1,N
20.96498,85.17625,302.7,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.4,1,N
20.96567,85.17302,310.5,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.4,1.1,N
20.96635,85.16977,304.4,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.4,1.1,N
20.96772,85.16332,300.8,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.7,1.4,N
20.97391,85.13398,301.7,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,275.4,0.5,N
20.97693,85.14502,301,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,274.5,0.5,N
20.9781,85.14677,302.9,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,274.9,0.4,N
21.07167,85.03423,318.5,0.33,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,278.2,1.4,N
21.07602,85.03872,304.3,0.33,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,278,0.9,N
21.08106,85.03997,306.7,0.33,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,277.7,0.9,N
20.96983,86.01285,301.1,0.39,0.59,2020-07-18,2030,N,VIIRS,n,2.0NRT,270.3,1.2,N
22.58813,85.90529,303.9,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,283.1,1.5,N
24.66213,74.63316,308.9,0.41,0.37,2020-07-18,2030,N,VIIRS,n,2.0NRT,284.9,1.3,N
22.37802,87.27888,308.7,0.43,0.62,2020-07-18,2030,N,VIIRS,n,2.0NRT,280.3,2,N
22.37941,87.28152,310,0.43,0.62,2020-07-18,2030,N,VIIRS,n,2.0NRT,280.4,1.7,N
24.7635,74.60714,307.3,0.42,0.37,2020-07-18,2030,N,VIIRS,n,2.0NRT,285,1.3,N
25.30107,71.75342,298,0.56,0.43,2020-07-18,2030,N,VIIRS,n,2.0NRT,266.4,0.8,N
23.69568,85.00009,298.8,0.59,0.53,2020-07-18,2030,N,VIIRS,n,2.0NRT,267,2.4,N
23.73866,85.01073,300.7,0.59,0.53,2020-07-18,2030,N,VIIRS,n,2.0NRT,270,2.7,N
23.73756,85.01122,299.8,0.59,0.53,2020-07-18,2030,N,VIIRS,n,2.0NRT,270.4,2.5,N
23.6786,86.08507,298.5,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,266.1,0.6,N
28.35361,77.26424,302.7,0.39,0.36,2020-07-18,2030,N,VIIRS,n,2.0NRT,275.6,0.8,N
27.51648,76.67261,327.6,0.39,0.36,2020-07-18,2030,N,VIIRS,n,2.0NRT,292.3,2.6,N
23.8075,86.31791,299,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,268,0.8,N
23.80674,86.32129,296,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,266.2,0.3,N
23.80007,86.32666,298.2,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,266.1,0.4,N
23.79461,86.35085,296.3,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,265.3,0.8,N
23.65856,86.44529,296.8,0.36,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,268.1,0.4,N
23.70259,86.07394,295.1,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,265.9,0.7,N
23.69677,86.07592,298.5,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,266.2,0.4,N
23.6822,86.09315,301.1,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,265,0.8,N
17.58143,80.31689,317.7,0.39,0.44,2020-07-18,2030,N,VIIRS,n,2.0NRT,288.4,1.9,N
17.95473,80.80061,306.9,0.41,0.45,2020-07-18,2030,N,VIIRS,n,2.0NRT,289,2,N
17.95883,80.80148,312.4,0.41,0.45,2020-07-18,2030,N,VIIRS,n,2.0NRT,288.8,1.6,N
19.78782,79.14603,305,0.47,0.4,2020-07-18,2030,N,VIIRS,n,2.0NRT,287.3,0.6,N
19.92097,79.11495,304.5,0.47,0.4,2020-07-18,2030,N,VIIRS,n,2.0NRT,283.9,0.7,N
21.10625,72.63103,307.2,0.46,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,277.9,1.4,N
21.1044,72.64426,332.2,0.46,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,278.7,4.3,N
21.10799,72.64484,314.3,0.46,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,283.7,4.3,N
21.10913,72.64742,304.7,0.46,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,283.9,1.4,N
20.11895,79.03522,303.6,0.46,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,282.7,0.3,N
20.85737,79.28789,308,0.47,0.39,2020-07-18,2030,N,VIIRS,n,2.0NRT,285.1,1.4,N
21.18873,81.39084,301.9,0.4,0.44,2020-07-18,2030,N,VIIRS,n,2.0NRT,272.6,1,N
21.3095,81.5918,305,0.4,0.45,2020-07-18,2030,N,VIIRS,n,2.0NRT,278.7,1.1,N
20.79624,85.25325,305.3,0.35,0.57,2020-07-18,2030,N,VIIRS,n,2.0NRT,261.5,1.2,N
20.95851,85.18148,301.6,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,274,0.8,N
20.9592,85.17821,308.3,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,274.1,1,N
20.9599,85.17494,311.1,0.34,0.56,2020-07-18,2030,N,VIIRS,n,2.0NRT,273.2,1,N
