latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
34.4474,72.70699,334.5,0.44,0.39,2020-06-22,0754,N,VIIRS,l,2.0NRT,303.2,2.3,D
34.25496,72.91158,333,0.44,0.38,2020-06-22,0754,N,VIIRS,l,2.0NRT,307.4,3.8,D
27.19376,68.16216,340.3,0.77,0.77,2020-06-22,0930,N,VIIRS,n,2.0NRT,306.2,13,D
27.19445,68.1599,337.6,0.77,0.77,2020-06-22,0930,N,VIIRS,n,2.0NRT,305.9,15.1,D
26.1293,68.10483,333.5,0.75,0.77,2020-06-22,0930,N,VIIRS,n,2.0NRT,302.3,9.7,D
34.52597,72.33304,305.6,0.34,0.56,2020-06-22,2018,N,VIIRS,n,2.0NRT,292.5,1.1,N
34.52536,72.33035,309.1,0.34,0.56,2020-06-22,2018,N,VIIRS,n,2.0NRT,292.6,1.5,N
34.45055,72.71013,306.6,0.32,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,293.1,1.3,N
25.14064,66.91379,309.2,0.58,0.7,2020-06-22,2018,N,VIIRS,n,2.0NRT,295.7,4,N
25.13974,66.91245,308.9,0.58,0.7,2020-06-22,2018,N,VIIRS,n,2.0NRT,296,4,N
28.32531,67.92348,314.2,0.54,0.68,2020-06-22,2018,N,VIIRS,n,2.0NRT,296.8,1.4,N
29.4537,71.12679,309.9,0.35,0.57,2020-06-22,2018,N,VIIRS,n,2.0NRT,297.3,0.7,N
29.4519,71.12843,308.9,0.35,0.57,2020-06-22,2018,N,VIIRS,n,2.0NRT,297.6,0.5,N
32.29132,70.73705,316.4,0.4,0.6,2020-06-22,2018,N,VIIRS,n,2.0NRT,298.5,2.4,N
32.54356,72.18771,311.2,0.33,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,294.7,1.2,N
32.54537,72.18629,325.2,0.33,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,295.1,2.5,N
32.55035,72.18894,306.2,0.33,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,295.5,3.7,N
32.55061,72.18549,367,0.33,0.55,2020-06-22,2018,N,VIIRS,h,2.0NRT,297.5,3.7,N
32.55087,72.18197,320.5,0.33,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,295.4,6.7,N
33.20694,74.17076,307.5,0.52,0.5,2020-06-22,2018,N,VIIRS,n,2.0NRT,292.9,4.1,N
34.4407,72.70461,311,0.32,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,293.4,1.6,N
34.44535,72.71107,321.1,0.32,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,293.8,2.4,N
34.44095,72.70119,310.3,0.32,0.55,2020-06-22,2018,N,VIIRS,n,2.0NRT,293.5,1.6,N
35.58485,73.4627,324.9,0.6,0.53,2020-06-22,2018,N,VIIRS,n,2.0NRT,288.7,4.4,N
34.52621,72.32961,305.4,0.34,0.56,2020-06-22,2018,N,VIIRS,n,2.0NRT,292.7,1.1,N
32.54758,72.17921,304.3,0.64,0.72,2020-06-22,2154,N,VIIRS,n,2.0NRT,292,1,N
32.5531,72.18487,307.6,0.64,0.72,2020-06-22,2154,N,VIIRS,n,2.0NRT,292.4,2.2,N
27.99247,67.70321,311.7,0.47,0.64,2020-06-22,2200,N,VIIRS,n,2.0NRT,297.7,1,N
27.90839,67.64897,312.2,0.46,0.64,2020-06-22,2200,N,VIIRS,n,2.0NRT,297,1,N
27.87527,67.61675,316,0.46,0.64,2020-06-22,2200,N,VIIRS,n,2.0NRT,297.5,1.6,N
27.8649,67.63354,314.4,0.46,0.64,2020-06-22,2200,N,VIIRS,n,2.0NRT,297.3,1.2,N
27.47236,68.01874,309.2,0.5,0.66,2020-06-22,2200,N,VIIRS,n,2.0NRT,296.9,0.7,N
25.04979,67.49248,311.6,0.53,0.67,2020-06-22,2200,N,VIIRS,n,2.0NRT,295.8,2.5,N
25.0517,67.49252,310.1,0.53,0.67,2020-06-22,2200,N,VIIRS,n,2.0NRT,296,2.9,N
28.37411,67.95389,308.5,0.47,0.64,2020-06-22,2200,N,VIIRS,n,2.0NRT,297.6,0.9,N
31.61085,73.00558,338.9,0.55,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,299.6,5.1,D
33.11535,73.9573,338.2,0.45,0.47,2020-06-23,0736,N,VIIRS,n,2.0NRT,294.2,2.6,D
33.11449,73.96113,339.2,0.45,0.47,2020-06-23,0736,N,VIIRS,n,2.0NRT,296.4,3.9,D
32.47756,72.00763,335.8,0.6,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.5,4.6,D
32.62494,73.28271,341.2,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.5,6.2,D
32.61818,73.27346,335.4,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.2,5.5,D
31.60301,72.53415,342.5,0.58,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,303.1,7.3,D
31.59842,72.53075,337.8,0.58,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,303.4,2.4,D
31.45275,72.85863,344.1,0.56,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,300,6.5,D
31.45238,72.8608,341,0.56,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,299.4,5.5,D
30.90246,70.77874,332.1,0.38,0.59,2020-06-23,0736,N,VIIRS,n,2.0NRT,302.1,2,D
31.12604,73.63655,333.8,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.6,2,D
31.06759,73.56763,333,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.6,3.2,D
31.05318,73.6722,341.2,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298,6.4,D
30.9328,73.27969,334.7,0.55,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.7,2.8,D
30.8802,73.15524,331.2,0.56,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,300.7,2.9,D
30.72611,72.59319,345,0.61,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,306.7,4.9,D
30.72895,72.59227,344.3,0.61,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,306,5.6,D
30.75704,72.98681,333.8,0.57,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,301.2,2.3,D
30.75368,72.99413,334.1,0.57,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,301.5,4.7,D
30.92807,73.92869,337.3,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.2,3.8,D
30.94871,74.08679,339.3,0.49,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,296.9,3.6,D
31.06165,74.60709,332.6,0.46,0.47,2020-06-23,0736,N,VIIRS,n,2.0NRT,296.8,2.6,D
30.94651,74.08495,338.1,0.49,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.3,4.7,D
30.86465,73.94442,333.2,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.5,3.4,D
30.8352,73.8527,337.1,0.51,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298,4.5,D
30.84336,73.91177,331,0.51,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.8,4.3,D
30.91965,74.28514,347.2,0.48,0.48,2020-06-23,0736,N,VIIRS,n,2.0NRT,296.9,5.8,D
30.80821,73.83807,332.4,0.51,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.9,2.6,D
30.61471,73.01887,332.9,0.58,0.52,2020-06-23,0736,N,VIIRS,l,2.0NRT,303.9,1.4,D
30.70602,73.48727,331.3,0.54,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.6,2.3,D
30.77687,73.84712,343.5,0.51,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.2,7.5,D
30.48588,72.59398,332.1,0.61,0.54,2020-06-23,0736,N,VIIRS,l,2.0NRT,305.7,3.5,D
30.77684,73.84976,345,0.51,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.4,6.4,D
30.48464,72.59607,336.5,0.61,0.54,2020-06-23,0736,N,VIIRS,n,2.0NRT,305.2,4.9,D
30.78945,73.97439,331.7,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297,2.7,D
30.52569,72.82256,345.3,0.59,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,303.9,7.2,D
30.77841,74.01069,331.8,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.9,2,D
30.85432,74.36451,334.2,0.48,0.48,2020-06-23,0736,N,VIIRS,n,2.0NRT,296.5,2.2,D
30.70385,73.71188,333.5,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.5,4,D
30.50418,72.90691,334.9,0.59,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.4,2,D
30.74954,74.00798,331.4,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.6,2.6,D
30.68293,73.76945,335,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.6,6.6,D
30.46537,72.89261,332.3,0.59,0.53,2020-06-23,0736,N,VIIRS,l,2.0NRT,303,1.9,D
30.65535,73.73171,333.1,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.9,4.4,D
30.69795,73.94531,331.9,0.51,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.8,3.2,D
30.65561,73.72855,341.2,0.52,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298,5.6,D
30.4677,72.89391,332.9,0.59,0.53,2020-06-23,0736,N,VIIRS,l,2.0NRT,303,2.9,D
30.698,73.94815,330.5,0.51,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.4,3.1,D
30.61747,73.64137,332.6,0.53,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.5,2.6,D
30.66313,73.87424,330.7,0.51,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298,5,D
30.67481,74.05991,341.8,0.5,0.49,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.2,3.8,D
30.46389,73.12459,333.9,0.57,0.52,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.7,2.9,D
30.57416,73.64237,333.3,0.53,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297.7,4.1,D
30.58641,73.71996,330,0.53,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,298.6,3,D
30.49936,73.41544,334.7,0.55,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,299.5,4,D
30.37256,72.92222,352.5,0.59,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.9,13.5,D
30.03281,71.5277,351.2,0.36,0.57,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.6,4.6,D
30.03336,71.52786,351,0.36,0.57,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.8,4.1,D
30.54309,73.93948,330.4,0.51,0.5,2020-06-23,0736,N,VIIRS,n,2.0NRT,297,2.5,D
30.41775,73.56686,342.1,0.54,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,298,8.4,D
30.21974,72.7393,337.9,0.61,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,305.1,6.1,D
30.21832,72.74032,336.2,0.61,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.8,3.2,D
30.18424,72.81711,332.4,0.6,0.53,2020-06-23,0736,N,VIIRS,l,2.0NRT,304,4,D
30.18565,72.8233,343,0.6,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.2,5.7,D
30.24798,73.12199,341,0.58,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.9,3.6,D
30.23823,73.25667,338.9,0.57,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.5,3.1,D
30.2599,73.44057,338.9,0.55,0.51,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.5,5.2,D
30.19071,73.15784,334.4,0.58,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,302.8,3.3,D
30.1202,72.89545,342.3,0.6,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.8,5.8,D
30.14078,73.00652,341.9,0.59,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.4,4.6,D
30.26328,73.44224,331.5,0.55,0.51,2020-06-23,0736,N,VIIRS,l,2.0NRT,302.4,2.7,D
30.19131,73.16015,333.9,0.58,0.52,2020-06-23,0736,N,VIIRS,n,2.0NRT,302.3,2.9,D
30.12117,72.89092,337.9,0.6,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.3,7.3,D
29.97165,72.25603,330.8,0.33,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.1,2.6,D
29.97243,72.25939,344.8,0.33,0.55,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.6,3.7,D
29.97553,72.27287,336.2,0.33,0.55,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.8,2.4,D
30.14241,73.00848,339,0.59,0.53,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.4,4.6,D
29.97254,72.30609,334.6,0.33,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,305.4,1.8,D
29.92944,72.18909,332.5,0.33,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,306.3,3.9,D
29.98296,72.42024,333.7,0.32,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.8,1.1,D
29.89793,72.26034,330.9,0.33,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.5,2.6,D
29.89873,72.26372,345.6,0.33,0.55,2020-06-23,0736,N,VIIRS,n,2.0NRT,306.1,2.6,D
29.82104,72.00378,336.3,0.34,0.56,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.4,1.8,D
29.86211,72.17666,350.8,0.33,0.56,2020-06-23,0736,N,VIIRS,n,2.0NRT,307.4,5.5,D
29.88852,72.28841,343.7,0.33,0.55,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.9,2.8,D
29.82051,72.00542,331.7,0.34,0.56,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.6,1.6,D
29.74863,72.1834,336.3,0.34,0.56,2020-06-23,0736,N,VIIRS,n,2.0NRT,305.3,2.2,D
29.74651,72.18536,332.1,0.34,0.56,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.8,2,D
29.72191,72.28778,335.6,0.33,0.55,2020-06-23,0736,N,VIIRS,n,2.0NRT,304.3,1.6,D
29.58269,71.99597,330.8,0.35,0.57,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.6,1.2,D
28.28518,68.12279,332.8,0.62,0.71,2020-06-23,0736,N,VIIRS,l,2.0NRT,303.7,3,D
28.21991,69.48347,335.8,0.52,0.67,2020-06-23,0736,N,VIIRS,n,2.0NRT,300,9.1,D
28.22095,69.48642,353.3,0.52,0.67,2020-06-23,0736,N,VIIRS,n,2.0NRT,300.8,11.6,D
29.86435,72.2088,331.4,0.33,0.55,2020-06-23,0736,N,VIIRS,l,2.0NRT,304.5,1.9,D
27.27085,68.01782,336.8,0.39,0.59,2020-06-23,0912,N,VIIRS,l,2.0NRT,307.5,2.3,D
30.05936,71.50335,343.3,0.67,0.73,2020-06-23,0912,N,VIIRS,n,2.0NRT,300.3,7.2,D
27.5214,67.82904,346.3,0.38,0.59,2020-06-23,0912,N,VIIRS,n,2.0NRT,310.9,7.8,D
24.48018,68.78078,331.6,0.4,0.6,2020-06-23,0912,N,VIIRS,n,2.0NRT,294.4,1.6,D
24.48334,68.78138,330.3,0.4,0.6,2020-06-23,0912,N,VIIRS,n,2.0NRT,295.8,2.5,D
26.65745,62.52433,342.5,0.54,0.42,2020-06-23,0912,N,VIIRS,l,2.0NRT,316.2,22.7,D
27.21409,67.79693,339,0.38,0.58,2020-06-23,0912,N,VIIRS,l,2.0NRT,310.9,7.6,D
27.27063,68.01755,336.1,0.39,0.59,2020-06-23,0912,N,VIIRS,l,2.0NRT,307.7,2.5,D
29.90307,72.40661,331.8,0.75,0.77,2020-06-23,0912,N,VIIRS,n,2.0NRT,296,4,D
29.564,70.66956,340.5,0.59,0.7,2020-06-23,0912,N,VIIRS,n,2.0NRT,298.4,8.6,D
28.55875,68.09311,338,0.4,0.6,2020-06-23,0912,N,VIIRS,n,2.0NRT,307.5,5,D
28.27769,68.742,341.7,0.44,0.62,2020-06-23,0912,N,VIIRS,n,2.0NRT,306.9,9.3,D
28.27883,68.74192,340,0.44,0.62,2020-06-23,0912,N,VIIRS,n,2.0NRT,307,7.2,D
27.63151,68.10965,338.6,0.4,0.6,2020-06-23,0912,N,VIIRS,l,2.0NRT,308.9,6.7,D
27.55226,67.66941,340.6,0.37,0.58,2020-06-23,0912,N,VIIRS,n,2.0NRT,308.1,7.8,D
32.13293,74.17596,305.1,0.48,0.64,2020-06-23,2000,N,VIIRS,n,2.0NRT,287.6,0.4,N
28.3967,68.33043,310.5,0.52,0.5,2020-06-23,2136,N,VIIRS,n,2.0NRT,297.8,1.2,N
28.51939,68.2277,312.7,0.51,0.5,2020-06-23,2136,N,VIIRS,n,2.0NRT,297.3,7.2,N
28.52523,68.48295,316.6,0.53,0.5,2020-06-23,2136,N,VIIRS,n,2.0NRT,297.4,7.3,N
35.44864,73.73734,303,0.37,0.58,2020-06-23,2136,N,VIIRS,n,2.0NRT,284.1,1.9,N
35.44788,73.74025,319.3,0.37,0.58,2020-06-23,2136,N,VIIRS,n,2.0NRT,284.7,1.7,N
27.54462,67.82181,309.6,0.51,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,298.9,1.4,N
25.55183,67.83956,300.5,0.56,0.51,2020-06-23,2142,N,VIIRS,n,2.0NRT,267.1,1.1,N
28.1299,67.84985,309.3,0.5,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,298.2,1.5,N
28.12883,67.85484,315.1,0.5,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,298.4,1.5,N
28.12549,67.84864,308.8,0.5,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,297.9,1.5,N
28.12441,67.85363,318.5,0.5,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,297.9,1.5,N
28.06059,67.76984,317.2,0.49,0.49,2020-06-23,2142,N,VIIRS,n,2.0NRT,298,2.5,N
27.9096,67.64711,313.1,0.49,0.48,2020-06-23,2142,N,VIIRS,n,2.0NRT,299.2,1.3,N
27.8931,67.63741,316.4,0.49,0.48,2020-06-23,2142,N,VIIRS,n,2.0NRT,299.4,1,N
27.65819,68.18164,311.1,0.53,0.5,2020-06-23,2142,N,VIIRS,n,2.0NRT,297.7,1.2,N
27.37691,67.85013,312.9,0.51,0.5,2020-06-23,2142,N,VIIRS,n,2.0NRT,299,1.7,N
25.04986,67.49424,311,0.54,0.51,2020-06-23,2142,N,VIIRS,n,2.0NRT,291.6,3.1,N
30.82277,73.79198,330.3,0.48,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,292.5,1.1,D
30.78733,73.82581,330.4,0.48,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,292.8,2.8,D
30.72797,73.85009,330.1,0.48,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,292.1,2.1,D
30.67357,74.02835,331.4,0.47,0.64,2020-06-24,0718,N,VIIRS,n,2.0NRT,292.3,3.1,D
30.5448,73.68382,332.6,0.49,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,289.7,1.3,D
30.59863,73.91055,334.7,0.48,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,291.4,3.8,D
30.54874,73.68345,342.9,0.49,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,289.5,4.7,D
30.20254,72.6557,341.5,0.57,0.69,2020-06-24,0718,N,VIIRS,n,2.0NRT,290.4,11,D
30.48157,73.69552,332.2,0.49,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,291,4.4,D
30.23348,72.87766,337.3,0.56,0.69,2020-06-24,0718,N,VIIRS,n,2.0NRT,290.5,4.2,D
31.25875,74.15588,339.6,0.45,0.63,2020-06-24,0718,N,VIIRS,n,2.0NRT,289.3,3.8,D
30.82602,73.79213,334.5,0.48,0.65,2020-06-24,0718,N,VIIRS,n,2.0NRT,292.4,2.3,D
30.73453,73.27597,330.5,0.52,0.66,2020-06-24,0718,N,VIIRS,n,2.0NRT,290.1,2.4,D
30.22074,72.86777,350.2,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.8,5,D
31.30232,72.66489,332.9,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.7,4.3,D
31.10694,73.55498,331.2,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,292.7,4.1,D
31.0012,72.66772,334.3,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.4,1.8,D
30.9907,74.23972,335.1,0.52,0.67,2020-06-24,0854,N,VIIRS,n,2.0NRT,290.5,3.6,D
30.99223,74.24202,341.3,0.52,0.66,2020-06-24,0854,N,VIIRS,n,2.0NRT,290.7,5.4,D
30.80845,74.26869,332.2,0.52,0.67,2020-06-24,0854,N,VIIRS,n,2.0NRT,290.9,1.9,D
30.80975,74.26838,332,0.52,0.66,2020-06-24,0854,N,VIIRS,n,2.0NRT,290.7,1.9,D
30.72205,74.14694,345.2,0.51,0.66,2020-06-24,0854,N,VIIRS,n,2.0NRT,291.5,3.3,D
30.66171,73.61385,333.7,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.3,2,D
30.67727,74.00382,332.6,0.5,0.66,2020-06-24,0854,N,VIIRS,n,2.0NRT,287.4,4.9,D
30.67732,74.00254,342,0.5,0.65,2020-06-24,0854,N,VIIRS,n,2.0NRT,288.7,5.9,D
30.49948,72.33251,341.1,0.39,0.6,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.3,4.6,D
30.58366,73.65421,341,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.7,9.3,D
30.58426,73.66434,347.7,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,294,8.1,D
30.52573,72.81043,332.8,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.4,1.7,D
30.55852,73.63573,341.4,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,292.4,5.7,D
30.48392,73.63892,338,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.2,3.7,D
30.48422,73.64395,333.9,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.2,3.7,D
30.38271,73.20979,334.9,0.44,0.63,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.7,3.3,D
30.40599,73.67439,334.1,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.2,5.7,D
30.39645,73.71582,337,0.47,0.64,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.8,2.6,D
30.36207,73.2543,330.6,0.45,0.63,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.7,2.3,D
30.32465,73.12468,348.5,0.44,0.62,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.5,6.2,D
29.91551,68.20902,343.9,0.44,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,305.4,8.1,D
29.91159,68.21316,338.5,0.44,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,304.3,8.1,D
30.32496,73.12596,344,0.44,0.62,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.1,6.5,D
30.3021,73.49292,332.7,0.46,0.63,2020-06-24,0854,N,VIIRS,n,2.0NRT,295.6,2.6,D
30.19991,73.16389,333.5,0.44,0.62,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.2,2.4,D
30.16506,72.74335,332.2,0.41,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.4,1.9,D
30.06105,72.63389,330.3,0.41,0.6,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.1,2.5,D
29.95564,72.14482,342.9,0.38,0.59,2020-06-24,0854,N,VIIRS,n,2.0NRT,295.2,4.7,D
29.94496,72.22701,340.9,0.38,0.59,2020-06-24,0854,N,VIIRS,n,2.0NRT,295,4,D
29.94506,72.22787,342.3,0.38,0.59,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.8,3.9,D
29.82261,72.05785,334.9,0.37,0.58,2020-06-24,0854,N,VIIRS,n,2.0NRT,296,1.9,D
29.82081,72.05796,333.2,0.37,0.58,2020-06-24,0854,N,VIIRS,n,2.0NRT,296.1,2.1,D
29.70023,71.97459,338.1,0.37,0.58,2020-06-24,0854,N,VIIRS,n,2.0NRT,296.9,1.5,D
29.66827,71.73128,340.5,0.35,0.57,2020-06-24,0854,N,VIIRS,n,2.0NRT,299.3,2.9,D
29.66647,72.0554,335.9,0.37,0.58,2020-06-24,0854,N,VIIRS,n,2.0NRT,298,3,D
29.60016,71.96753,367,0.37,0.58,2020-06-24,0854,N,VIIRS,h,2.0NRT,298.7,7.2,D
29.60303,71.96756,367,0.37,0.58,2020-06-24,0854,N,VIIRS,h,2.0NRT,298.1,6.5,D
29.56029,71.9754,337.8,0.37,0.58,2020-06-24,0854,N,VIIRS,n,2.0NRT,296.6,2.7,D
27.9767,67.94397,346.9,0.4,0.45,2020-06-24,0854,N,VIIRS,n,2.0NRT,309.1,9.3,D
28.07082,69.27185,331.9,0.48,0.48,2020-06-24,0854,N,VIIRS,l,2.0NRT,305.7,8.9,D
27.83229,68.34913,339.6,0.43,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,307.9,6.3,D
27.69198,68.1199,339.8,0.41,0.45,2020-06-24,0854,N,VIIRS,l,2.0NRT,310.3,9.7,D
27.61409,68.38561,342,0.42,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,306.7,4.9,D
27.38602,68.13819,337.2,0.41,0.45,2020-06-24,0854,N,VIIRS,l,2.0NRT,307.3,6.4,D
27.31411,67.9768,343.3,0.4,0.44,2020-06-24,0854,N,VIIRS,n,2.0NRT,310.6,6.8,D
26.7155,68.13515,341.8,0.4,0.44,2020-06-24,0854,N,VIIRS,n,2.0NRT,304.2,3.3,D
26.18905,68.86597,345.3,0.44,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,297.9,5.1,D
25.86316,68.93162,331.6,0.44,0.46,2020-06-24,0854,N,VIIRS,n,2.0NRT,300.9,1.7,D
24.93086,68.81358,334.7,0.42,0.45,2020-06-24,0854,N,VIIRS,n,2.0NRT,297.5,3,D
30.2234,72.90822,330.8,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.1,2.5,D
30.21502,72.86826,333.1,0.42,0.61,2020-06-24,0854,N,VIIRS,n,2.0NRT,293.5,2.5,D
30.19904,73.16405,330.7,0.44,0.62,2020-06-24,0854,N,VIIRS,n,2.0NRT,294.2,2.8,D
27.60727,67.84516,310.7,0.44,0.38,2020-06-24,2118,N,VIIRS,n,2.0NRT,297.2,1,N
27.50195,67.7645,314.9,0.44,0.38,2020-06-24,2118,N,VIIRS,n,2.0NRT,297.8,0.8,N
27.45511,67.76307,332.5,0.44,0.38,2020-06-24,2118,N,VIIRS,n,2.0NRT,298.5,3.2,N
27.4542,67.76494,323.9,0.44,0.38,2020-06-24,2118,N,VIIRS,n,2.0NRT,297.5,5.1,N
27.45497,67.76056,310.6,0.44,0.38,2020-06-24,2118,N,VIIRS,n,2.0NRT,297.5,1.8,N
28.39933,68.24974,309.1,0.44,0.39,2020-06-24,2118,N,VIIRS,n,2.0NRT,291.9,3.5,N
28.18575,68.26534,310.4,0.45,0.39,2020-06-24,2118,N,VIIRS,n,2.0NRT,296.5,0.6,N
