latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
26.80953,94.69264,296.4,0.44,0.46,2019-12-20,1854,1,VIIRS,n,2.0NRT,282.7,0.4,N
20.96575,86.04829,296.6,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,285.8,0.4,N
20.78397,85.25519,306.1,0.74,0.76,2019-12-20,1900,1,VIIRS,n,2.0NRT,287.9,1.9,N
20.79865,85.24944,302.1,0.74,0.76,2019-12-20,1900,1,VIIRS,n,2.0NRT,288,2.5,N
20.78811,85.25765,302.1,0.74,0.76,2019-12-20,1900,1,VIIRS,n,2.0NRT,289.7,2.7,N
20.78861,85.25047,300.6,0.74,0.76,2019-12-20,1900,1,VIIRS,n,2.0NRT,288.2,1.8,N
20.79568,85.25132,305.4,0.74,0.76,2019-12-20,1900,1,VIIRS,n,2.0NRT,289.3,3.1,N
20.88689,84.97784,300.1,0.78,0.78,2019-12-20,1900,1,VIIRS,n,2.0NRT,281.7,0.8,N
20.96219,85.1797,315.9,0.76,0.77,2019-12-20,1900,1,VIIRS,n,2.0NRT,289.8,6.8,N
20.96273,85.17228,314,0.76,0.77,2019-12-20,1900,1,VIIRS,n,2.0NRT,288.9,7.4,N
20.94492,86.0525,300.7,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,285.9,1.4,N
20.95219,86.04702,300.6,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,286.9,1.5,N
20.97067,86.00893,298.5,0.67,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,288.3,2.1,N
20.96776,86.04791,296.1,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,284.8,0.5,N
20.96434,86.00191,308.7,0.67,0.74,2019-12-20,1900,1,VIIRS,n,2.0NRT,285.7,2.5,N
20.95418,86.04673,300.4,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,286.4,1.3,N
20.94696,86.05207,300.7,0.66,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,284.9,1.3,N
20.96942,86.003,304.3,0.67,0.73,2019-12-20,1900,1,VIIRS,n,2.0NRT,287,3.2,N
20.96047,85.1679,302.3,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.6,1,N
20.79655,85.25513,328.4,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.1,5.2,N
20.79748,85.25097,304.8,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.5,2.9,N
20.78805,85.26646,304.4,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.4,2.3,N
20.78428,85.25662,313.6,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,289.1,1.8,N
22.62994,75.56989,303.2,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,284.7,0.8,N
23.31585,70.48675,299.3,0.51,0.41,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.8,1,N
23.01464,70.10318,299.8,0.53,0.42,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.7,1,N
22.9385,69.6936,298.8,0.56,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.9,0.7,N
22.93782,69.69909,302,0.56,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.7,1.4,N
22.90956,69.70037,299.2,0.56,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.3,1.2,N
22.4027,73.09607,302.3,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,291.6,0.8,N
22.36572,73.11344,305.6,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,293.1,0.7,N
22.26718,70.69479,297.3,0.49,0.4,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.2,0.5,N
20.85765,79.28957,299,0.57,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,281.3,1.1,N
22.41865,69.03944,315.1,0.4,0.44,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.9,1.2,N
21.56159,72.81731,305.6,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.5,0.8,N
21.31997,73.00474,305.3,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,284.4,0.4,N
21.31203,73.05779,307,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,282.4,0.5,N
21.1129,72.63448,307.6,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,295.4,3.4,N
21.11009,72.63004,334.1,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,295.2,3.4,N
21.10783,72.64547,317.7,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,294.6,2.5,N
21.10446,72.64491,329.8,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,294,4.2,N
19.89073,79.11037,319.2,0.57,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.4,3.1,N
19.88821,79.10819,320.5,0.57,0.43,2019-12-20,2036,1,VIIRS,n,2.0NRT,285,3.1,N
19.78702,79.14578,298.9,0.39,0.44,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.8,0.7,N
20.91203,71.45766,303.7,0.44,0.38,2019-12-20,2036,1,VIIRS,n,2.0NRT,292.1,1,N
20.83653,70.69231,303.6,0.47,0.4,2019-12-20,2036,1,VIIRS,n,2.0NRT,293.1,1.2,N
17.6127,83.2039,303.3,0.38,0.59,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.3,1.2,N
17.6074,83.20267,301.6,0.38,0.59,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.1,0.6,N
18.85948,72.92775,329.5,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,291,2.9,N
31.41485,76.83556,297.2,0.38,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,282.5,0.6,N
31.2505,76.92936,306.7,0.38,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,280.2,1.2,N
29.92018,74.95427,295.4,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,282.7,0.8,N
29.91071,74.94823,298.8,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,280.9,0.5,N
26.92995,79.95903,302.5,0.5,0.41,2019-12-20,2036,1,VIIRS,n,2.0NRT,280.5,1,N
26.92628,79.95818,298,0.5,0.41,2019-12-20,2036,1,VIIRS,n,2.0NRT,280,0.6,N
26.64463,79.48032,315,0.48,0.4,2019-12-20,2036,1,VIIRS,n,2.0NRT,281.8,1.8,N
23.8112,87.02898,306.6,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,266.5,1.4,N
26.29819,74.12395,303.6,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.7,0.8,N
26.27265,74.18909,300.3,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.4,1.4,N
23.80769,87.02969,299.1,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,263.7,1.2,N
26.26597,74.18788,301.5,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.7,0.9,N
23.66758,86.92249,295.8,0.49,0.65,2019-12-20,2036,1,VIIRS,n,2.0NRT,277.7,1.1,N
23.79766,86.3483,302.1,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,271.5,1.6,N
23.78084,86.3941,301.1,0.46,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,262.6,2.1,N
23.56006,87.23747,310.5,0.52,0.67,2019-12-20,2036,1,VIIRS,n,2.0NRT,257.6,0.7,N
23.67719,86.10414,299.8,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,268.9,0.9,N
23.80827,84.84597,300.1,0.36,0.58,2019-12-20,2036,1,VIIRS,n,2.0NRT,266.5,0.6,N
22.78446,86.20435,295.8,0.47,0.64,2019-12-20,2036,1,VIIRS,n,2.0NRT,271.9,1.5,N
23.36242,83.21703,296.3,0.59,0.53,2019-12-20,2036,1,VIIRS,n,2.0NRT,270.6,2,N
24.93568,74.63223,301.1,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.6,0.5,N
24.93238,74.63162,296.2,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.8,0.5,N
24.4847,77.14645,295.5,0.41,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,284.4,0.3,N
24.96169,74.12304,298.6,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.4,0.8,N
22.37818,87.27744,295,0.56,0.69,2019-12-20,2036,1,VIIRS,n,2.0NRT,272.8,1.7,N
22.0556,88.12634,300.7,0.64,0.72,2019-12-20,2036,1,VIIRS,n,2.0NRT,279.1,2.4,N
24.71557,74.67126,296.4,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.3,0.6,N
24.64184,74.68518,312.8,0.39,0.36,2019-12-20,2036,1,VIIRS,n,2.0NRT,284.3,1,N
24.82234,73.0915,299.5,0.41,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,288,0.8,N
23.17071,82.34361,303.3,0.52,0.5,2019-12-20,2036,1,VIIRS,n,2.0NRT,276.4,2,N
24.15539,76.78839,305.3,0.4,0.37,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.6,0.9,N
22.20996,84.84678,296.7,0.39,0.6,2019-12-20,2036,1,VIIRS,n,2.0NRT,266,0.4,N
21.93039,85.21948,298.3,0.42,0.61,2019-12-20,2036,1,VIIRS,n,2.0NRT,264.5,0.8,N
21.53254,86.83244,299.4,0.54,0.68,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.8,0.4,N
21.93149,85.22086,299.1,0.42,0.61,2019-12-20,2036,1,VIIRS,n,2.0NRT,265.3,0.6,N
22.32954,82.68162,303.3,0.57,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,288,2.3,N
22.32838,82.68718,306.5,0.57,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.7,1.8,N
22.31822,82.7361,303.8,0.58,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.7,2.3,N
22.33721,82.62103,316,0.57,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,285,3.2,N
22.32599,82.67503,304.1,0.57,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.3,1.7,N
22.33589,82.60382,307.9,0.56,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.8,1.8,N
22.33477,82.60918,295.1,0.57,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.1,2.5,N
22.33122,82.60273,310.6,0.56,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.5,2.2,N
22.32287,82.57249,297.2,0.56,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.6,0.9,N
22.32158,82.55533,296.9,0.56,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,285,0.4,N
22.03691,83.74215,329.7,0.34,0.56,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.5,3.4,N
22.03621,83.74537,311.3,0.34,0.56,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.5,1.7,N
22.03121,83.74399,295.3,0.34,0.56,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.7,1.7,N
22.03346,83.74233,322.3,0.34,0.56,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.7,1.9,N
22.03278,83.74556,298.2,0.34,0.56,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.4,1.6,N
22.02212,83.3793,303.4,0.32,0.55,2019-12-20,2036,1,VIIRS,n,2.0NRT,280.3,0.8,N
21.98466,83.23445,301.9,0.63,0.54,2019-12-20,2036,1,VIIRS,n,2.0NRT,280.7,1.2,N
21.92641,83.33845,323,0.32,0.55,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.4,1.9,N
21.92382,83.35052,318.4,0.32,0.55,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.8,1.4,N
21.9189,83.34933,298.9,0.32,0.55,2019-12-20,2036,1,VIIRS,n,2.0NRT,278,1.4,N
21.80232,83.88597,300.1,0.35,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.5,1.2,N
21.79723,83.88472,315.3,0.35,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,287,1,N
21.76802,84.01759,312.8,0.36,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.9,2.2,N
21.79213,83.88348,299.7,0.35,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.2,1,N
21.7914,83.8868,302.1,0.35,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.7,1,N
22.00412,82.66824,296.5,0.58,0.52,2019-12-20,2036,1,VIIRS,n,2.0NRT,271.6,1.7,N
21.68126,84.03845,312.5,0.36,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.6,1.3,N
21.68053,84.04178,302.9,0.36,0.57,2019-12-20,2036,1,VIIRS,n,2.0NRT,285.1,1.3,N
20.96918,86.01047,296.4,0.5,0.65,2019-12-20,2036,1,VIIRS,n,2.0NRT,276.3,1.5,N
20.94643,86.05414,297.7,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,279.4,1.3,N
20.97094,86.01461,298.9,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,276.1,0.9,N
20.96615,86.0083,295.1,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,276.9,1,N
20.9507,86.04877,295.7,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,279.5,0.8,N
20.94262,86.05684,296.3,0.5,0.66,2019-12-20,2036,1,VIIRS,n,2.0NRT,279.1,1,N
21.07955,85.03416,303.9,0.43,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,282.4,1.5,N
21.07863,85.03818,298.9,0.43,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.5,1.9,N
21.0813,85.0357,304.8,0.43,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,282.9,1.2,N
21.08042,85.03971,300,0.43,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,283.2,1.2,N
23.57621,70.61978,309.3,0.51,0.41,2019-12-20,2036,1,VIIRS,n,2.0NRT,286.1,0.8,N
20.98004,85.14674,297.6,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.2,1.1,N
20.96422,85.19038,322.1,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.2,2.7,N
20.96333,85.16827,326.8,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.2,4.2,N
20.9624,85.17233,327,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,291.2,4.6,N
20.96147,85.17644,335.5,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,292.5,4.6,N
20.96889,85.14381,299.7,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.6,0.8,N
20.96702,85.15202,308.3,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.6,3,N
20.96609,85.15611,318.7,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,289.1,1.9,N
20.96054,85.18053,315.3,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,290.6,4.5,N
20.96053,85.15458,311.1,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.7,1.9,N
20.96053,85.12866,299.3,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288,0.7,N
20.96317,85.15569,329.7,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,291.1,4,N
20.96766,85.1353,299.2,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.5,1.2,N
20.96406,85.15162,310.6,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,290,3,N
20.95957,85.172,302.9,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,288.6,1.3,N
20.95867,85.17609,309.9,0.44,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,289,1.3,N
20.86729,84.98965,300.7,0.43,0.62,2019-12-20,2036,1,VIIRS,n,2.0NRT,287.8,0.9,N
20.80778,85.25826,301.5,0.45,0.63,2019-12-20,2036,1,VIIRS,n,2.0NRT,289.6,1.2,N
15.18427,76.64319,302.4,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,283.6,1.6,N
15.18505,76.63867,306.2,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,280.1,0.9,N
15.18404,76.66651,309.9,0.49,0.41,2019-12-20,2042,1,VIIRS,n,2.0NRT,281.4,1.4,N
15.19007,76.65362,301.5,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,285.4,2.6,N
15.02365,78.01413,301.4,0.39,0.44,2019-12-20,2042,1,VIIRS,n,2.0NRT,278.2,0.6,N
15.7595,75.46988,315.2,0.43,0.38,2019-12-20,2042,1,VIIRS,n,2.0NRT,282.5,1.4,N
15.8748,75.55956,297.2,0.43,0.38,2019-12-20,2042,1,VIIRS,n,2.0NRT,279.5,0.3,N
16.76523,73.58209,305.8,0.38,0.36,2019-12-20,2042,1,VIIRS,n,2.0NRT,281.6,0.8,N
17.10897,74.34433,301,0.39,0.36,2019-12-20,2042,1,VIIRS,n,2.0NRT,282,0.4,N
15.18036,76.66581,301.6,0.49,0.41,2019-12-20,2042,1,VIIRS,n,2.0NRT,281.9,1.6,N
15.17825,76.65604,322.3,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,283.3,1.8,N
15.17903,76.65152,299.6,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,283.1,1.8,N
15.17354,76.68322,302.8,0.49,0.41,2019-12-20,2042,1,VIIRS,n,2.0NRT,281.2,0.7,N
15.17457,76.65534,301,0.49,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,281.7,1,N
15.173,76.66441,296.7,0.49,0.41,2019-12-20,2042,1,VIIRS,n,2.0NRT,279.6,1,N
15.17429,76.37515,301.5,0.48,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,286.8,0.9,N
15.17353,76.37953,304.5,0.48,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,288.5,0.9,N
15.1699,76.37886,312.7,0.48,0.4,2019-12-20,2042,1,VIIRS,n,2.0NRT,288.5,1.6,N
12.10586,76.94724,298.9,0.56,0.43,2019-12-20,2042,1,VIIRS,n,2.0NRT,284.7,0.7,N
12.10643,76.945,298,0.56,0.43,2019-12-20,2042,1,VIIRS,n,2.0NRT,284.7,0.6,N
11.81709,77.91561,305.4,0.44,0.46,2019-12-20,2042,1,VIIRS,n,2.0NRT,286.5,1.3,N
27.01492,95.46758,330,0.54,0.51,2019-12-21,0612,1,VIIRS,n,2.0NRT,284.7,6.4,D
24.87145,93.86741,327.5,0.37,0.58,2019-12-21,0612,1,VIIRS,n,2.0NRT,291.6,2.2,D
26.56789,94.86996,351.6,0.6,0.53,2019-12-21,0612,1,VIIRS,n,2.0NRT,273,22.4,D
26.56673,94.86459,339.7,0.6,0.53,2019-12-21,0612,1,VIIRS,n,2.0NRT,270.9,17.9,D
26.8107,94.97791,338.1,0.58,0.52,2019-12-21,0612,1,VIIRS,n,2.0NRT,269.9,5,D
26.81764,94.98707,332,0.58,0.52,2019-12-21,0612,1,VIIRS,n,2.0NRT,270.9,7.7,D
26.99358,95.43499,332.5,0.54,0.51,2019-12-21,0612,1,VIIRS,n,2.0NRT,284.1,7.5,D
27.01381,95.46233,338,0.54,0.51,2019-12-21,0612,1,VIIRS,n,2.0NRT,286.3,8.3,D
27.00929,95.46366,328.2,0.54,0.51,2019-12-21,0612,1,VIIRS,n,2.0NRT,284.8,2.3,D
19.53432,79.78092,330.5,0.38,0.36,2019-12-21,0748,1,VIIRS,l,2.0NRT,300.6,3.2,D
23.85726,93.61113,351.5,0.75,0.77,2019-12-21,0748,1,VIIRS,n,2.0NRT,280.4,12.3,D
21.10872,72.63239,334.3,0.49,0.49,2019-12-21,0748,1,VIIRS,n,2.0NRT,300.6,4.6,D
21.44093,74.39768,333.9,0.57,0.43,2019-12-21,0748,1,VIIRS,n,2.0NRT,301,2.2,D
21.10263,72.64821,340.8,0.49,0.48,2019-12-21,0748,1,VIIRS,n,2.0NRT,300.4,13.3,D
23.33383,88.1087,336.4,0.33,0.55,2019-12-21,0748,1,VIIRS,n,2.0NRT,294.2,1.9,D
21.99416,78.28552,332.5,0.39,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,293.4,2.5,D
23.13298,87.35244,329.2,0.59,0.53,2019-12-21,0748,1,VIIRS,n,2.0NRT,296.7,4.5,D
21.96793,79.36607,330.3,0.38,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,299.8,9.4,D
22.22985,81.7514,338.6,0.42,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,310.1,27.7,D
22.07773,81.98986,332.4,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.2,2.4,D
22.03963,82.32268,337.6,0.44,0.39,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.8,6.9,D
22.0361,82.32322,333.5,0.44,0.39,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.6,6.9,D
22.02416,82.36886,337.5,0.45,0.39,2019-12-21,0748,1,VIIRS,n,2.0NRT,305.2,7.7,D
21.97841,82.18856,330.5,0.44,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.2,3.8,D
21.97898,82.19279,331.9,0.44,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.8,3.8,D
21.98397,82.257,336.6,0.44,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.8,2.7,D
21.93613,82.00668,340,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.4,6.3,D
22.06608,82.9976,335.6,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.1,4.4,D
22.20624,84.86141,329,0.4,0.44,2019-12-21,0748,1,VIIRS,n,2.0NRT,286.6,2.3,D
21.95301,82.95704,341.1,0.47,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.6,8.7,D
21.9536,82.9616,341,0.47,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.3,8,D
21.94207,82.98944,336.1,0.47,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,302,5.1,D
21.92933,82.94951,330.6,0.47,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.1,2.5,D
22.03335,83.74541,334.3,0.52,0.41,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.9,6.3,D
21.9239,83.33906,329,0.49,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.6,2.7,D
21.52032,80.43881,330.7,0.39,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,299.4,1.3,D
21.87425,83.24524,329.6,0.49,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,300.3,1.8,D
21.88106,83.34435,329.6,0.49,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,299.2,2.6,D
21.84649,83.22459,332.7,0.49,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,300.2,2.8,D
21.83532,83.31243,333.1,0.49,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,298.9,2.6,D
21.83467,83.33663,328.1,0.49,0.4,2019-12-21,0748,1,VIIRS,l,2.0NRT,299.3,3.5,D
21.78885,83.18544,328.2,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,298.1,3.2,D
21.78518,83.18599,330.7,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,298,2.8,D
21.77034,83.21667,333.4,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,299.1,3.9,D
21.14673,79.34875,335.8,0.38,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.7,35.1,D
21.93003,85.22112,328.8,0.42,0.45,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.4,3.7,D
21.43513,81.38385,334.2,0.41,0.37,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.3,2.5,D
21.39892,81.27387,331.6,0.41,0.37,2019-12-21,0748,1,VIIRS,l,2.0NRT,303.2,4,D
21.39553,81.27441,342.7,0.41,0.37,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.8,4,D
21.63292,83.18599,328.8,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,298.3,3,D
22.09562,87.21888,325.9,0.56,0.51,2019-12-21,0748,1,VIIRS,l,2.0NRT,296.2,2.3,D
21.13873,80.01361,331.4,0.39,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,293.9,2.5,D
21.37048,81.92817,332.7,0.42,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.4,2.4,D
21.37151,81.92719,333,0.42,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.1,2.5,D
21.04298,79.76234,329.7,0.38,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.1,1.7,D
21.51565,83.11684,338.7,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,298.4,5.5,D
21.31133,81.67339,331.1,0.42,0.37,2019-12-21,0748,1,VIIRS,l,2.0NRT,302.2,2,D
21.52352,83.29005,329.3,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,297.2,2.3,D
21.35651,82.15194,337.9,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.4,5.8,D
21.35821,82.16439,346.6,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.8,7.2,D
21.35472,82.16493,346.4,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.5,11.7,D
21.48276,83.12166,335.1,0.48,0.4,2019-12-21,0748,1,VIIRS,n,2.0NRT,292.6,4.7,D
22.05132,88.10454,329.2,0.32,0.54,2019-12-21,0748,1,VIIRS,n,2.0NRT,297.4,1.8,D
22.0535,88.1263,335.3,0.32,0.55,2019-12-21,0748,1,VIIRS,n,2.0NRT,302,3.2,D
21.34029,82.13751,339.2,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.7,4.6,D
21.34085,82.14165,345.4,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.9,4.6,D
21.3368,82.13805,334.4,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,305.1,3.2,D
21.33737,82.1422,344.7,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.1,3.2,D
21.12886,80.68472,332.4,0.39,0.36,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.8,3.2,D
21.32691,82.14382,341.6,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,304.9,7.5,D
21.41242,82.81084,336.3,0.46,0.39,2019-12-21,0748,1,VIIRS,n,2.0NRT,292.9,4.1,D
21.38806,82.65376,332.8,0.45,0.39,2019-12-21,0748,1,VIIRS,n,2.0NRT,300,2.7,D
21.28841,81.96516,333,0.42,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,301.1,2.1,D
21.30457,82.08401,336.5,0.43,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,305.9,8.4,D
21.28494,81.96569,333.2,0.42,0.38,2019-12-21,0748,1,VIIRS,n,2.0NRT,303.1,1.8,D
21.21857,81.53417,332.7,0.41,0.37,2019-12-21,0748,1,VIIRS,n,2.0NRT,302.9,2.4,D
