latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
32.723404,72.923691,310.98,0.38,0.36,2020-03-16,2056,N,VIIRS,n,1,286.53,1.32,N,2
32.720116,72.922943,296.04,0.38,0.36,2020-03-16,2056,N,VIIRS,n,1,282.58,0.7,N,2
32.726482,72.818939,304.13,0.38,0.36,2020-03-16,2056,N,VIIRS,n,1,285.45,0.81,N,2
32.895889,71.607597,310.36,0.39,0.36,2020-03-16,2056,N,VIIRS,n,1,287.61,0.61,N,2
31.601458,74.371483,299,0.41,0.37,2020-03-16,2057,N,VIIRS,n,1,287.85,0.35,N,2
31.590649,74.41346,301.6,0.41,0.37,2020-03-16,2057,N,VIIRS,n,1,287.39,0.69,N,2
31.050791,73.957336,303.02,0.4,0.37,2020-03-16,2057,N,VIIRS,n,1,283.13,0.7,N,0
30.327055,70.539467,307.23,0.39,0.37,2020-03-16,2057,N,VIIRS,n,1,290.28,0.87,N,2
32.289898,70.736626,296.21,0.4,0.37,2020-03-16,2057,N,VIIRS,n,1,282.56,0.71,N,2
25.37945,68.776161,303.21,0.4,0.37,2020-03-16,2059,N,VIIRS,n,1,287.05,0.77,N,0
25.139654,66.9132,303.58,0.47,0.4,2020-03-16,2059,N,VIIRS,n,1,291.55,1.46,N,2
25.130095,67.111687,347.56,0.45,0.47,2020-03-17,0813,N,VIIRS,n,1,314.18,6.24,D,0
25.643864,69.448936,337.72,0.5,0.41,2020-03-17,0813,N,VIIRS,n,1,309.14,3.99,D,0
25.594608,69.078339,344.5,0.52,0.41,2020-03-17,0813,N,VIIRS,n,1,305.9,14.03,D,0
25.651371,68.914566,340.06,0.53,0.42,2020-03-17,0813,N,VIIRS,n,1,305.77,6.99,D,0
25.652506,68.91243,338.2,0.53,0.42,2020-03-17,0813,N,VIIRS,n,1,306.96,10.16,D,0
24.303785,67.672882,340.73,0.43,0.46,2020-03-17,0813,N,VIIRS,n,1,308.24,1.99,D,0
24.515572,67.976357,341.27,0.41,0.45,2020-03-17,0813,N,VIIRS,n,1,311.25,5.01,D,0
24.918837,69.488831,338.23,0.51,0.41,2020-03-17,0813,N,VIIRS,l,1,313.13,5.26,D,0
24.922579,69.488014,338.58,0.51,0.41,2020-03-17,0813,N,VIIRS,l,1,311.6,5.26,D,0
24.879402,68.452957,343.16,0.38,0.43,2020-03-17,0813,N,VIIRS,n,1,311.96,2.55,D,0
24.886108,67.185593,332.89,0.45,0.47,2020-03-17,0813,N,VIIRS,l,1,307.36,2.26,D,0
24.883795,66.905952,337.09,0.47,0.48,2020-03-17,0813,N,VIIRS,n,1,306.83,1.53,D,0
25.365358,69.462753,339.41,0.5,0.41,2020-03-17,0813,N,VIIRS,l,1,312.5,4.25,D,0
25.174118,68.150658,343.07,0.39,0.44,2020-03-17,0813,N,VIIRS,n,1,315.35,4.01,D,0
25.174772,68.150505,342.16,0.39,0.44,2020-03-17,0813,N,VIIRS,l,1,315.15,3.91,D,0
25.438774,68.893929,333.54,0.53,0.42,2020-03-17,0813,N,VIIRS,l,1,307.82,4.84,D,0
25.126724,67.117157,344.51,0.45,0.47,2020-03-17,0813,N,VIIRS,n,1,314.15,6.24,D,0
25.124935,67.108223,347.8,0.45,0.47,2020-03-17,0813,N,VIIRS,n,1,314.02,4.44,D,0
25.130987,67.116142,346.78,0.45,0.47,2020-03-17,0813,N,VIIRS,n,1,315.34,6.24,D,0
29.025831,71.092522,337.87,0.4,0.37,2020-03-17,0814,N,VIIRS,l,1,308.53,3.44,D,0
30.342087,70.956482,332.87,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.74,2.05,D,0
30.222832,70.871353,336.61,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,303.29,16.32,D,0
30.264961,71.258972,334.58,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,301.63,1.77,D,0
30.143858,70.896988,343.36,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,299.39,6.17,D,0
30.134136,70.949669,331.52,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,297.76,1.91,D,0
30.006165,70.853462,340.32,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,300.33,5.85,D,0
30.019068,71.293777,346.2,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,301.96,4.21,D,0
30.015741,71.294487,331.14,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,300.67,1.92,D,0
29.870743,70.710495,341.41,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,300.39,5.21,D,0
29.95624,72.315643,341.85,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.3,4.18,D,0
29.980791,72.49865,343.31,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,300.27,5.34,D,0
29.67099,70.838524,343.45,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.58,7.1,D,0
29.652861,70.855255,336.82,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,301.01,3.72,D,0
29.585026,70.886955,339.36,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,303.08,7.65,D,0
29.583906,70.886627,332.6,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,299.14,2,D,0
29.872362,72.764877,344.4,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,301.37,7.49,D,0
29.88427,72.844231,334.67,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.48,3.41,D,0
29.860067,72.750977,345.6,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,300.28,8.15,D,0
29.865044,72.852081,333.3,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,300.1,2.58,D,0
29.851898,72.809738,338.6,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,300.72,4.66,D,0
29.830992,72.715904,331.65,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.92,4.35,D,0
29.827688,72.71656,338.23,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,301.53,4.35,D,0
29.804924,72.655792,344.25,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,305.32,14.86,D,0
29.26264,70.536545,330.7,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,297.81,3.39,D,0
29.259243,70.537292,348.1,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,301.59,4.47,D,0
29.259953,70.541496,333.78,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,299.01,4.47,D,0
29.262102,70.953835,348.59,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,306.5,14.98,D,0
29.262777,70.957939,330.2,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,301.84,6.5,D,0
29.258741,70.954552,339.2,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,306.52,14.98,D,0
29.132498,70.533806,335.72,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,305.16,3.78,D,0
29.146111,71.058746,332.49,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,300.73,3.62,D,0
28.694454,70.935722,336.62,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,300.19,3.04,D,0
28.626324,70.591751,337.31,0.42,0.37,2020-03-17,0814,N,VIIRS,n,1,297.77,6.5,D,0
28.467083,70.294159,335.18,0.43,0.38,2020-03-17,0814,N,VIIRS,n,1,298.68,2.63,D,0
28.344351,69.734962,330.26,0.45,0.39,2020-03-17,0814,N,VIIRS,n,1,302.99,2.51,D,0
28.264475,70.025261,333.49,0.44,0.38,2020-03-17,0814,N,VIIRS,n,1,303.91,2.73,D,0
28.265249,70.029678,337.4,0.44,0.38,2020-03-17,0814,N,VIIRS,n,1,306.3,2.73,D,0
27.930946,68.279228,330.21,0.52,0.42,2020-03-17,0814,N,VIIRS,n,1,300.28,2.63,D,0
27.976562,69.009506,339.07,0.48,0.4,2020-03-17,0814,N,VIIRS,n,1,300.79,3.89,D,0
27.955328,69.138504,332.94,0.48,0.4,2020-03-17,0814,N,VIIRS,n,1,300.11,4.15,D,0
27.775627,68.622124,334.17,0.51,0.41,2020-03-17,0814,N,VIIRS,n,1,300.14,2.6,D,0
27.776575,68.62471,333.42,0.51,0.41,2020-03-17,0814,N,VIIRS,n,1,301.2,3.27,D,0
27.922226,69.624207,332.64,0.46,0.39,2020-03-17,0814,N,VIIRS,n,1,299.41,1.45,D,0
31.48975,72.47287,331.24,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,295.92,3.54,D,0
31.490351,72.476906,332.87,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,297.16,3.54,D,0
31.477436,72.458725,338.62,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.31,4.13,D,0
31.478037,72.462761,329.75,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,297.33,4.13,D,0
31.466013,72.42778,332.61,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,295.8,4.99,D,0
31.467218,72.435844,335.25,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.62,6.89,D,0
31.460903,72.416344,343.69,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.13,8.25,D,0
31.43182,72.330711,331.76,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,297,1.71,D,0
31.431881,72.376381,332.67,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,296.93,1.49,D,0
31.49474,73.199966,329.77,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.54,2.76,D,0
31.326368,72.128304,353.07,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,303.22,22.25,D,0
31.334305,72.18055,347.13,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,301.34,8.84,D,0
31.132177,70.916954,332.88,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,293.7,4.09,D,0
31.308044,72.119637,331.52,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,297.07,2.54,D,0
31.326263,72.418137,344.83,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,297.96,6.66,D,0
31.080927,70.868156,342.23,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,298.72,13.61,D,0
31.187126,72.234879,346.54,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.76,7.33,D,0
31.174793,72.220848,333.39,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.99,1.76,D,0
31.14389,72.107201,334.12,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.11,2.42,D,0
31.324047,73.350319,330.07,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.69,2.02,D,0
31.167933,72.491341,333.73,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.73,12.38,D,0
31.087641,72.249901,334.24,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.41,3.22,D,0
31.204775,73.060875,330.9,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.75,2.19,D,0
30.826792,70.768669,338.68,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.57,2.07,D,0
31.178764,73.558647,328.93,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,295.05,2.49,D,0
30.602144,70.092827,336.09,0.41,0.37,2020-03-17,0814,N,VIIRS,n,1,295.85,2.24,D,0
31.616081,70.732155,332.75,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.82,9.94,D,0
31.616751,70.736275,342.58,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,299.99,9.94,D,0
31.61342,70.737015,333.31,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,297.69,9.94,D,0
31.847963,72.285011,345.98,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.85,8.89,D,0
31.980684,73.239738,337.99,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,299.01,3.27,D,0
31.571526,70.79744,332.82,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,297.91,3.04,D,0
31.572195,70.801552,334.37,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,295.76,4.98,D,0
31.55546,70.71994,331.24,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,294.4,2.31,D,0
31.495371,70.617043,330.35,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,296.33,1.73,D,0
31.547264,70.938156,349.58,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.73,23.99,D,0
31.543947,70.938881,349.32,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,306.96,23.99,D,0
31.861382,73.138855,332.78,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,299.48,4.23,D,0
31.812351,72.94117,338.3,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,300.12,6.35,D,0
31.498814,70.936058,331.33,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,295.27,2.12,D,0
32.078823,75.198196,333.82,0.45,0.39,2020-03-17,0814,N,VIIRS,n,1,297.34,4.09,D,0
31.654953,72.153358,339.57,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,296.54,2.62,D,3
31.470886,70.997208,332.43,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.22,2.18,D,0
31.702494,73.165298,339.4,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,300.27,5.45,D,0
31.703077,73.169418,329.66,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,298.71,4.31,D,0
31.608042,72.608383,330.52,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,296.42,1.78,D,0
31.510481,72.49781,329.43,0.39,0.36,2020-03-17,0814,N,VIIRS,n,1,295.21,1.63,D,0
30.92573,72.142456,329.99,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.17,2.49,D,0
30.859724,71.978539,330.31,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,296.57,2.07,D,0
31.100731,73.846092,336.16,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,297.54,3.6,D,0
30.806314,72.005775,334.07,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.52,5.06,D,0
30.788376,72.021843,332.2,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.64,2.98,D,0
31.063833,74.029793,332.15,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,299.22,5.08,D,0
30.747347,71.91066,336.39,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,298.37,3.16,D,0
30.791851,72.622864,330.22,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,296.38,1.54,D,0
30.525471,70.981865,341.35,0.39,0.37,2020-03-17,0814,N,VIIRS,n,1,297.24,4.04,D,0
30.522139,70.98259,340.17,0.39,0.37,2020-03-17,0814,N,VIIRS,n,1,300.71,4.81,D,0
30.484722,70.901695,340.47,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.85,4.36,D,0
30.738136,72.514046,338.86,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,296.73,3.69,D,0
30.384117,70.867737,341.4,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,299.43,4.08,D,0
30.392866,70.921059,337.38,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.67,2.42,D,0
30.5875,72.280701,332.54,0.38,0.36,2020-03-17,0814,N,VIIRS,n,1,299.66,5.21,D,0
30.379572,71.008644,342.68,0.39,0.37,2020-03-17,0814,N,VIIRS,n,1,300.87,8.24,D,0
30.355484,70.946121,333.55,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,298.59,3.08,D,0
30.354113,70.945396,333.1,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,299.12,1.7,D,0
30.345427,70.955757,333.34,0.4,0.37,2020-03-17,0814,N,VIIRS,n,1,297.89,2.92,D,0
31.882421,71.865097,334.06,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,300.71,5.62,D,0
32.767166,73.606361,328.89,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,298.79,1.87,D,3
32.756416,73.603989,328.88,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,298.25,1.31,D,0
32.284927,71.182343,341.79,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.84,13.23,D,0
32.267128,71.177773,337.48,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,297.9,5.51,D,0
32.388237,72.142998,330.91,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,302.68,1.49,D,2
32.490437,72.929329,332.5,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.14,2.8,D,0
32.251984,71.86908,341.37,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,303.11,4.73,D,0
32.178238,71.871735,346.81,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,302.66,5.9,D,0
32.006123,71.031082,333.87,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,298.39,3.8,D,0
32.126865,72.342361,335.87,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.65,6.94,D,0
32.123562,72.34304,336.17,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,302.37,6.75,D,0
31.918095,71.053986,333.3,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,295.2,4.87,D,0
32.096485,72.298286,335.86,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,298.2,2.17,D,3
32.193108,73.432358,330.34,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,298.26,2.08,D,0
32.076904,73.15728,335.84,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,297.57,4.27,D,0
32.836044,73.62513,336.85,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,297,3.61,D,3
31.879126,71.865791,344.77,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,306.61,5.62,D,0
32.025837,73.184319,329.86,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,297.24,1.92,D,0
32.004807,73.20549,334.7,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.65,2.68,D,0
32.617546,71.865303,339,0.38,0.36,2020-03-17,0815,N,VIIRS,n,1,299.5,4.01,D,0
32.843235,72.426414,333.97,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,300.59,1.79,D,0
33.121307,72.718391,332.04,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,301,2.59,D,0
33.109306,72.468155,347.8,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,305.41,5.69,D,0
33.406853,72.485512,334.67,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.8,3.77,D,0
33.410175,72.484833,337.77,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,299.33,3.77,D,0
33.543884,72.082428,333.33,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,300.1,2.48,D,0
33.794357,72.504295,350.75,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,298.28,6.47,D,0
33.624554,70.449989,337.53,0.39,0.36,2020-03-17,0815,N,VIIRS,n,1,293.23,3.46,D,0
34.121735,73.198975,329.65,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,293.05,1.54,D,0
34.500576,72.691032,327.53,0.4,0.37,2020-03-17,0815,N,VIIRS,l,1,298.37,3.66,D,0
34.499989,72.686829,352.33,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,301.92,9.78,D,0
34.505085,72.698662,330.99,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,298.73,2.8,D,0
34.503284,72.685852,336.06,0.4,0.37,2020-03-17,0815,N,VIIRS,n,1,299.93,4.53,D,0
33.6875,72.712692,298.46,0.52,0.41,2020-03-17,2037,N,VIIRS,n,1,278.18,0.85,N,2
32.289757,70.738777,305.9,0.42,0.45,2020-03-17,2038,N,VIIRS,n,1,282.17,0.92,N,2
26.091631,68.879845,306.9,0.45,0.47,2020-03-17,2039,N,VIIRS,n,1,289.64,1.03,N,2
25.050459,67.494652,304.01,0.53,0.5,2020-03-17,2040,N,VIIRS,n,1,292.96,0.93,N,2
24.593418,69.227768,299.39,0.41,0.45,2020-03-17,2040,N,VIIRS,n,1,286.92,0.25,N,0
25.138609,66.917351,304.68,0.58,0.52,2020-03-17,2040,N,VIIRS,n,1,292.58,0.9,N,2
24.814014,67.37014,340.06,0.43,0.62,2020-03-18,0754,N,VIIRS,n,1,309.52,17.67,D,0
24.821627,67.377113,367,0.43,0.62,2020-03-18,0754,N,VIIRS,h,1,308.41,10.12,D,0
25.946407,69.103012,331.45,0.32,0.55,2020-03-18,0754,N,VIIRS,n,1,303.15,7.87,D,0
24.820625,67.372879,367,0.43,0.62,2020-03-18,0754,N,VIIRS,h,1,307.64,7.27,D,0
24.819628,67.368652,354.07,0.43,0.62,2020-03-18,0754,N,VIIRS,n,1,306.18,7.27,D,0
24.838711,67.322998,334.1,0.43,0.62,2020-03-18,0754,N,VIIRS,l,1,306.63,2.6,D,0
24.85644,67.115829,334.17,0.44,0.63,2020-03-18,0754,N,VIIRS,l,1,304.46,1.88,D,0
24.857321,67.116219,333.2,0.44,0.63,2020-03-18,0754,N,VIIRS,l,1,304.43,1.86,D,0
25.070169,67.116837,342.18,0.44,0.62,2020-03-18,0754,N,VIIRS,n,1,309.28,2.37,D,0
25.655344,68.914413,330.57,0.33,0.55,2020-03-18,0754,N,VIIRS,n,1,304.98,0.87,D,0
25.942154,69.107491,340.6,0.32,0.54,2020-03-18,0754,N,VIIRS,n,1,307.53,1.84,D,0
25.947098,69.106171,367,0.32,0.54,2020-03-18,0754,N,VIIRS,h,1,317.4,26.16,D,0
24.324183,69.361649,343.58,0.33,0.55,2020-03-18,0754,N,VIIRS,n,1,315.31,5.44,D,0
24.523298,69.368248,367,0.33,0.55,2020-03-18,0754,N,VIIRS,h,1,313.34,7.5,D,0
24.528341,69.367073,352.57,0.33,0.55,2020-03-18,0754,N,VIIRS,n,1,316.18,7.5,D,0
24.613028,68.592201,338.32,0.37,0.58,2020-03-18,0754,N,VIIRS,n,1,307.79,1.7,D,0
24.807425,69.306709,342.37,0.33,0.55,2020-03-18,0754,N,VIIRS,n,1,313,3.7,D,0
24.80481,69.305656,338.89,0.33,0.55,2020-03-18,0754,N,VIIRS,l,1,312.29,2.81,D,0
24.689045,68.187737,355.38,0.39,0.59,2020-03-18,0754,N,VIIRS,n,1,306.25,4.09,D,0
25.021521,69.155205,348.22,0.33,0.55,2020-03-18,0754,N,VIIRS,n,1,309.64,1.98,D,0
24.863461,68.101715,345.6,0.39,0.59,2020-03-18,0754,N,VIIRS,n,1,307.94,1.8,D,3
24.862602,68.0979,332.1,0.39,0.59,2020-03-18,0754,N,VIIRS,l,1,306.98,1.8,D,3
24.984921,68.180748,337.15,0.38,0.59,2020-03-18,0754,N,VIIRS,l,1,310.39,3.02,D,0
24.864645,68.101105,345.02,0.39,0.59,2020-03-18,0754,N,VIIRS,n,1,307.42,5.22,D,3
24.814493,67.378754,367,0.43,0.62,2020-03-18,0754,N,VIIRS,h,1,318.08,30.13,D,0
24.813519,67.374504,367,0.43,0.62,2020-03-18,0754,N,VIIRS,h,1,313.27,21.47,D,0
24.986103,68.17968,338.2,0.38,0.59,2020-03-18,0754,N,VIIRS,l,1,310.02,1.24,D,0
24.816021,67.378609,367,0.43,0.62,2020-03-18,0754,N,VIIRS,h,1,317.74,41.06,D,0
24.81502,67.374382,351.26,0.43,0.62,2020-03-18,0754,N,VIIRS,n,1,318.09,17.67,D,0
31.04821,72.080292,336.42,0.52,0.42,2020-03-18,0755,N,VIIRS,n,1,299.32,9.12,D,0
31.022881,72.611916,341.25,0.49,0.41,2020-03-18,0755,N,VIIRS,n,1,296.74,5.44,D,0
30.536444,70.757095,325.15,0.41,0.45,2020-03-18,0755,N,VIIRS,n,1,292.38,2.57,D,0
31.12718,74.498878,326.32,0.42,0.38,2020-03-18,0755,N,VIIRS,n,1,297.24,5.67,D,0
31.127924,74.503235,334.17,0.42,0.38,2020-03-18,0755,N,VIIRS,n,1,300.15,5.67,D,0
30.737064,72.543945,329.12,0.5,0.41,2020-03-18,0755,N,VIIRS,n,1,296.82,2.93,D,0
30.702248,72.588066,331.2,0.5,0.41,2020-03-18,0755,N,VIIRS,n,1,295.21,4.29,D,0
31.022142,74.499657,328.09,0.42,0.38,2020-03-18,0755,N,VIIRS,n,1,295.86,1.43,D,0
30.586891,72.370407,330.92,0.51,0.41,2020-03-18,0755,N,VIIRS,n,1,298.33,3.34,D,0
30.258123,70.923676,326.4,0.41,0.45,2020-03-18,0755,N,VIIRS,n,1,287.69,2.97,D,0
28.988514,70.751137,339.17,0.44,0.46,2020-03-18,0755,N,VIIRS,n,1,297.5,3.75,D,0
28.00194,68.381493,335.38,0.32,0.54,2020-03-18,0755,N,VIIRS,n,1,304.81,2.46,D,0
26.873724,67.865738,332.58,0.36,0.57,2020-03-18,0755,N,VIIRS,n,1,295.3,3.41,D,0
26.875261,67.866486,345.37,0.36,0.58,2020-03-18,0755,N,VIIRS,n,1,295.13,3.33,D,0
31.404697,72.359161,335.15,0.5,0.41,2020-03-18,0756,N,VIIRS,n,1,298.02,3.84,D,0
31.569738,70.89196,339.88,0.39,0.44,2020-03-18,0756,N,VIIRS,n,1,291.64,2.99,D,0
31.570551,70.896034,331.11,0.39,0.44,2020-03-18,0756,N,VIIRS,n,1,291.36,2.99,D,0
32.004044,73.203697,339.14,0.45,0.39,2020-03-18,0756,N,VIIRS,n,1,298.67,4.12,D,0
32.000504,73.204567,329.87,0.45,0.39,2020-03-18,0756,N,VIIRS,n,1,299.83,2.06,D,0
31.812361,72.789345,339.49,0.47,0.4,2020-03-18,0756,N,VIIRS,n,1,297.19,6.36,D,0
31.775089,72.710495,345.21,0.48,0.4,2020-03-18,0756,N,VIIRS,n,1,298.49,6.32,D,0
31.433842,70.98835,339.89,0.39,0.44,2020-03-18,0756,N,VIIRS,n,1,299.33,8.39,D,0
31.770769,72.768761,337.36,0.47,0.4,2020-03-18,0756,N,VIIRS,n,1,299.43,4.73,D,0
31.753788,72.819572,334.79,0.47,0.4,2020-03-18,0756,N,VIIRS,n,1,299.16,4.37,D,0
32.166416,75.323708,336.92,0.39,0.36,2020-03-18,0756,N,VIIRS,n,1,296.93,2.83,D,0
32.09679,75.21447,332.8,0.4,0.37,2020-03-18,0756,N,VIIRS,n,1,297.06,4.93,D,0
32.097473,75.218636,333.74,0.4,0.37,2020-03-18,0756,N,VIIRS,n,1,298.17,4.56,D,0
31.224661,70.911575,356.3,0.39,0.44,2020-03-18,0756,N,VIIRS,n,1,295.07,14.79,D,0
31.492777,72.491783,335.36,0.49,0.4,2020-03-18,0756,N,VIIRS,n,1,299.2,11.22,D,0
31.4708,72.416603,333.33,0.5,0.41,2020-03-18,0756,N,VIIRS,n,1,297.6,3.39,D,0
31.525137,72.805359,343.89,0.48,0.4,2020-03-18,0756,N,VIIRS,n,1,298.7,5.46,D,0
31.52507,72.80217,332.26,0.48,0.4,2020-03-18,0756,N,VIIRS,n,1,297.52,5.74,D,0
31.412302,72.378998,329.73,0.5,0.41,2020-03-18,0756,N,VIIRS,n,1,297.49,6.14,D,0
31.413277,72.384193,340.41,0.5,0.41,2020-03-18,0756,N,VIIRS,n,1,299.34,14.69,D,0
31.57452,70.894943,336.76,0.39,0.44,2020-03-18,0756,N,VIIRS,n,1,291.89,6.99,D,0
31.450071,72.642883,330.29,0.48,0.4,2020-03-18,0756,N,VIIRS,n,1,296.48,2.3,D,0
31.38003,72.310791,331.88,0.5,0.41,2020-03-18,0756,N,VIIRS,n,1,301.32,3.95,D,0
31.427616,72.563606,335.03,0.49,0.4,2020-03-18,0756,N,VIIRS,n,1,298.3,5.69,D,0
31.436165,72.609314,335.6,0.49,0.4,2020-03-18,0756,N,VIIRS,n,1,297.38,4.97,D,0
31.312935,72.245377,332.31,0.51,0.41,2020-03-18,0756,N,VIIRS,n,1,300.56,3.92,D,0
