Year,Month,Day,Scan_start(UTC),Latitude,Longitude,FRP(MW),Confidence
2019,09,01,1012166,45.1138,47.282,17.4159,0
2019,09,01,1012166,45.1129,47.2707,17.0957,67
2019,09,01,1012166,45.112,47.2594,48.7498,94
2019,09,01,1012166,45.111,47.2481,35.5671,89
2019,09,01,1012166,45.1205,47.258,197.001,100
2019,09,01,1012166,45.1196,47.2467,59.7219,97
2019,09,01,1012166,41.5179,26.9827,9.11928,54
2019,09,01,1012166,45.3287,47.4172,54.1059,71
2019,09,01,1012166,45.3763,47.4505,33.5852,84
2019,09,01,1012166,45.3849,47.4492,131.248,100
2019,09,01,1012166,44.6931,40.7459,7.80949,74
2019,09,01,1012166,45.4453,47.5467,68.1847,94
2019,09,01,1012166,45.4444,47.5349,27.1915,73
2019,09,01,1012166,44.7644,41.2122,7.51299,67
2019,09,01,1012166,45.4531,47.5336,25.1572,73
2019,09,01,1012166,45.069,42.0445,37.0368,93
2019,09,01,1012166,45.0677,42.0338,28.3216,89
2019,09,01,1012166,45.0435,41.0816,14.511,81
2019,09,01,1013420,45.0119,40.3688,20.4732,65
2019,09,01,1013420,45.4486,42.4971,83.7503,100
2019,09,01,1013420,45.4472,42.486,66.23,100
2019,09,01,1013420,45.157,39.2236,8.51468,75
2019,09,01,1013420,45.3221,39.4217,63.9061,100
2019,09,01,1013420,45.7247,41.9427,11.9045,78
2019,09,01,1013420,45.2255,37.9768,7.55274,69
2019,09,01,1013420,45.2239,37.967,25.5685,90
2019,09,01,1013420,45.2305,37.9649,13.3349,80
2019,09,01,1013420,45.471,39.3696,15.2808,83
2019,09,01,1013420,45.335,37.1113,25.2245,85
2019,09,01,1013420,46.024,41.531,8.77343,74
2019,09,01,1013420,45.8789,39.9752,14.6144,80
2019,09,01,1013420,45.7268,38.4199,30.1891,94
2019,09,01,1013420,45.7253,38.4101,51.4671,100
2019,09,01,1013420,45.7415,38.4254,124.158,100
2019,09,01,1013420,45.7399,38.4157,59.5836,100
2019,09,01,1013420,45.7496,38.4331,9.76381,51
2019,09,01,1013420,45.748,38.4234,76.8348,100
2019,09,01,1013420,45.7611,38.4192,56.013,100
2019,09,01,1013420,45.7596,38.4094,92.2163,100
2019,09,01,1013420,45.4197,36.2147,7.69135,69
2019,09,01,1013420,45.0275,33.9973,10.1615,70
2019,09,01,1013420,46.0138,39.5467,20.1463,87
2019,09,01,1013420,46.2769,40.393,24.0973,90
2019,09,01,1013420,45.2639,34.1251,9.72871,70
2019,09,01,1013420,45.2655,34.1164,11.7041,73
2019,09,01,1013420,48.239,57.3675,21.7677,55
2019,09,01,1013420,47.3221,40.5239,17.6954,85
2019,09,01,1013420,47.7648,43.2732,34.6988,90
2019,09,01,1013420,47.9048,43.2998,30.4875,88
2019,09,01,1013420,43.6772,22.7365,23.9164,77
2019,09,01,1013420,43.6825,22.739,21.345,75
2019,09,01,1013420,47.9104,40.6171,11.4384,79
2019,09,01,1013420,47.909,40.6062,9.87259,77
2019,09,01,1013420,47.7489,38.2681,5.63193,34
2019,09,01,1013420,48.879,48.2619,30.1835,84
2019,09,01,1013420,48.0409,39.8156,5.41501,52
2019,09,01,1013420,48.0557,39.822,5.65823,44
2019,09,01,1013420,46.7722,32.2302,20.855,82
2019,09,01,1013420,48.1031,39.7332,5.67026,44
2019,09,01,1013420,47.7072,36.7096,13.465,82
2019,09,01,1013420,47.0196,32.7618,16.2174,77
2019,09,01,1013420,48.9152,45.9392,10.7487,74
2019,09,01,1013420,48.9293,46.0078,9.58007,73
2019,09,01,1013420,47.0583,32.7586,8.5109,62
2019,09,01,1013420,46.3158,29.303,18.0407,80
2019,09,01,1013420,46.3131,29.2915,9.86242,72
2019,09,01,1013420,48.964,46.0135,11.9689,58
2019,09,01,1013420,48.9584,46.0075,12.7746,57
2019,09,01,1013420,48.7137,43.2789,10.2496,33
2019,09,01,1013420,46.3141,29.2968,27.9478,65
2019,09,01,1013420,48.2169,38.2517,4.65975,45
2019,09,01,1013420,48.2154,38.2415,26.8169,79
2019,09,01,1013420,48.2877,38.0902,5.53259,57
2019,09,01,1013420,48.1328,37.0985,7.90046,68
2019,09,01,1013420,47.8633,35.1451,6.46662,69
2019,09,01,1013420,48.4794,38.0518,14.3904,78
2019,09,01,1013420,48.486,38.0495,4.48641,26
2019,09,01,1013420,47.8748,33.3915,7.39616,61
2019,09,01,1013420,47.3882,30.5346,10.1048,75
2019,09,01,1013420,48.0394,32.6595,9.65091,55
2019,09,01,1013420,45.0496,21.3366,19.2344,57
2019,09,01,1013420,48.5311,34.644,8.8513,44
2019,09,01,1013420,48.9192,36.373,11.7717,80
2019,09,01,1013420,49.0578,37.1479,6.24584,72
2019,09,01,1013420,48.665,34.6159,8.63555,59
2019,09,01,1013420,48.4213,33.1294,38.0021,93
2019,09,01,1013420,48.8103,34.8889,13.3433,79
2019,09,01,1013420,48.6464,33.1818,19.1765,85
2019,09,01,1013420,48.5555,32.5347,24.4096,86
2019,09,01,1013420,48.5626,32.5314,10.6503,73
2019,09,01,1013420,48.1652,30.613,17.1868,79
2019,09,01,1013420,49.8003,37.7621,7.08863,60
2019,09,01,1015074,49.2353,33.5498,17.1087,83
2019,09,01,1015074,49.2421,33.5468,7.46653,50
2019,09,01,1015074,50.2133,38.065,4.31361,34
2019,09,01,1015074,50.2118,38.0542,22.0087,87
2019,09,01,1015074,50.0489,36.9673,6.25602,74
2019,09,01,1015074,50.2199,38.0627,14.3402,81
2019,09,01,1015074,49.743,33.7694,5.1429,57
2019,09,01,1015074,49.7441,33.3074,26.3795,89
2019,09,01,1015074,49.7419,33.2957,18.5615,84
2019,09,01,1015074,49.7509,33.3043,8.39612,70
2019,09,01,1015074,49.3223,29.2206,4.79971,46
2019,09,01,1015074,50.43,34.183,19.2644,85
2019,09,01,1015074,51.1397,37.9286,16.6794,84
2019,09,01,1015074,49.484,28.7959,11.5856,75
2019,09,01,1015074,49.3442,27.2947,10.4198,71
2019,09,01,1015074,50.3941,31.4274,9.38005,61
2019,09,01,1015074,50.3951,31.4184,8.56096,54
2019,09,01,1015074,51.9024,40.3434,7.17619,69
2019,09,01,1015074,52.3243,41.3382,6.46458,58
2019,09,01,1015074,52.3228,41.3244,6.66753,67
2019,09,01,1015074,51.705,35.7369,14.1752,81
2019,09,01,1015074,49.5411,25.1936,37.0274,81
2019,09,01,1015074,50.7821,29.5827,56.8873,95
2019,09,01,1015074,50.781,29.5913,51.8902,94
2019,09,01,1015074,50.7777,29.5767,8.57512,71
2019,09,01,1015074,52.5371,39.6306,10.8124,66
2019,09,01,1015074,52.5562,39.6114,26.3007,90
2019,09,01,1015074,52.5517,39.574,14.352,80
2019,09,01,1015074,51.1853,30.9581,14.0073,78
2019,09,01,1015074,51.1892,30.9634,11.7737,77
2019,09,01,1015074,51.5713,32.0419,6.61836,69
2019,09,01,1015074,52.1895,35.167,14.0519,82
2019,09,01,1015074,52.4978,36.0713,4.20659,54
2019,09,01,1015074,52.8262,37.0461,10.8356,73
2019,09,01,1015074,52.8312,37.0322,9.10868,65
2019,09,01,1015074,52.5899,35.3881,6.4738,70
2019,09,01,1015074,52.4849,34.6565,22.2797,89
2019,09,01,1015074,53.7872,45.1269,8.5498,68
2019,09,01,1015074,52.9692,37.0908,10.127,77
2019,09,01,1015074,53.4253,40.0843,5.80446,45
2019,09,01,1015074,52.7192,34.7404,7.60235,70
2019,09,01,1015074,52.6158,32.7823,8.89695,66
2019,09,01,1015074,52.6224,32.779,5.10006,32
2019,09,01,1015074,54.5996,51.4372,14.916,68
2019,09,01,1015074,53.8096,39.487,4.43154,37
2019,09,01,1015074,53.5983,37.6464,28.8164,92
2019,09,01,1015074,53.5967,37.6345,27.7133,91
2019,09,01,1015074,53.8404,39.3812,10.0168,75
2019,09,01,1015074,53.6037,37.5316,3.20285,59
2019,09,01,1015074,54.7031,46.4705,10.5256,57
2019,09,01,1015074,54.7894,46.4648,8.01834,24
2019,09,01,1015074,54.7986,46.4632,11.4635,53
2019,09,01,1015074,54.1659,37.7207,3.73378,44
2019,09,01,1015074,54.5155,35.3622,3.4252,43
2019,09,01,1039175,37.8404,-118.917,40.8874,100
2019,09,01,1039175,37.8269,-118.912,98.27,100
2019,09,01,1039175,37.8245,-118.904,38.539,100
2019,09,01,1039175,37.8241,-118.912,105.737,100
2019,09,01,1039175,37.8217,-118.903,35.5081,100
2019,09,01,1039175,36.1466,-119.501,34.172,100
2019,09,01,1039175,36.1439,-119.491,11.856,63
2019,09,01,1131557,-32.8892,27.6029,23.3299,65
2019,09,01,1131557,-32.8911,27.6043,8.62107,55
2019,09,01,1131557,-32.8828,27.6031,21.9723,86
2019,09,01,1131557,-32.8837,27.5945,17.8301,83
2019,09,01,1133211,-32.4937,28.2577,39.1024,90
2019,09,01,1133211,-32.4928,28.2495,31.0417,86
2019,09,01,1133211,-31.1295,30.1244,8.01808,59
2019,09,01,1133211,-31.053,29.5549,11.6644,76
2019,09,01,1133211,-31.0542,29.5451,7.27914,68
2019,09,01,1133211,-31.1055,28.4831,25.0699,85
2019,09,01,1133211,-30.9303,28.5517,8.06954,68
2019,09,01,1133211,-30.6446,29.389,22.5897,86
2019,09,01,1133211,-30.5077,30.3916,8.52632,71
2019,09,01,1133211,-30.636,29.3981,13.8099,78
2019,09,01,1133211,-30.3138,30.1225,6.25537,61
2019,09,01,1133211,-30.1914,30.4487,6.20441,66
2019,09,01,1133211,-30.43,28.2537,9.19129,56
2019,09,01,1133211,-30.4312,28.2439,18.5331,79
2019,09,01,1133211,-30.0498,27.6998,19.0337,77
2019,09,01,1133211,-29.6544,29.7883,17.9316,83
2019,09,01,1133211,-29.549,29.3334,46.332,90
2019,09,01,1133211,-29.3752,29.4517,35.6775,91
2019,09,01,1133211,-29.2128,29.6125,5.35556,53
2019,09,01,1133211,-28.7143,31.6139,6.73164,73
2019,09,01,1133211,-28.6918,31.3872,22.6138,88
2019,09,01,1133211,-28.5724,31.8009,7.71863,75
2019,09,01,1133211,-28.4923,31.8434,11.3514,80
2019,09,01,1133211,-28.4856,31.8422,13.936,83
2019,09,01,1133211,-28.8585,28.4202,8.04198,64
2019,09,01,1133211,-28.803,28.6827,30.8548,88
2019,09,01,1133211,-28.5359,30.4939,25.8821,90
2019,09,01,1133211,-28.3986,30.9544,9.04714,73
2019,09,01,1133211,-27.9845,31.1052,9.70484,77
2019,09,01,1133211,-28.2771,28.1035,54.8151,95
2019,09,01,1133211,-28.2683,28.1126,12.1199,72
2019,09,01,1133211,-28.2696,28.1023,124.591,100
2019,09,01,1133211,-27.4325,32.589,8.04371,69
2019,09,01,1133211,-27.4338,32.5812,47.0987,98
2019,09,01,1133211,-27.4271,32.5799,53.4892,100
2019,09,01,1133211,-27.6014,31.1524,6.72823,68
2019,09,01,1133211,-24.4173,46.4591,32.816,77
2019,09,01,1133211,-24.4101,46.4663,22.5206,71
2019,09,01,1133211,-24.4136,46.4526,24.5883,72
2019,09,01,1133211,-27.3891,31.3018,14.4502,82
2019,09,01,1133211,-27.3847,31.301,10.9469,77
2019,09,01,1133211,-27.4449,30.7886,13.4657,79
2019,09,01,1133211,-27.4381,30.7874,27.8457,90
2019,09,01,1133211,-24.3166,46.3513,29.6784,75
2019,09,01,1133211,-24.691,44.6062,16.9739,70
2019,09,01,1133211,-27.3103,31.1496,39.1608,96
2019,09,01,1133211,-24.0443,46.8022,20.7999,57
2019,09,01,1133211,-26.8367,32.8525,6.21196,71
2019,09,01,1133211,-26.8638,32.6805,6.95428,30
2019,09,01,1133211,-26.8571,32.6792,10.172,56
2019,09,01,1134465,-24.074,46.0276,23.0847,71
2019,09,01,1134465,-26.9932,31.1021,14.475,81
2019,09,01,1134465,-26.656,32.2808,51.8152,99
2019,09,01,1134465,-26.6572,32.273,49.0376,98
2019,09,01,1134465,-26.8451,30.6769,27.9891,90
2019,09,01,1134465,-26.8462,30.6689,5.07176,46
2019,09,01,1134465,-26.5892,32.236,7.72058,63
2019,09,01,1134465,-26.5904,32.2282,15.5163,85
2019,09,01,1134465,-26.5826,32.2347,41.0912,97
2019,09,01,1134465,-23.7521,45.7339,21.9904,71
2019,09,01,1134465,-26.52,31.3069,4.99544,70
2019,09,01,1134465,-26.5369,30.9568,6.24235,58
2019,09,01,1134465,-26.5712,30.2263,10.1366,78
2019,09,01,1134465,-26.5681,30.2262,10.7951,79
2019,09,01,1134465,-26.3997,31.1096,8.37514,73
2019,09,01,1134465,-26.3579,31.2542,8.90803,74
2019,09,01,1134465,-26.5493,29.1635,8.07517,69
2019,09,01,1134465,-26.6114,28.3357,29.4895,88
2019,09,01,1134465,-26.6041,28.3345,28.1652,87
2019,09,01,1134465,-26.6084,28.3372,44.8096,94
2019,09,01,1134465,-26.6269,27.8325,10.6451,68
2019,09,01,1134465,-23.1569,46.0415,17.9791,63
2019,09,01,1134465,-23.1605,46.0277,127.141,93
2019,09,01,1134465,-26.0615,31.4395,17.9408,86
2019,09,01,1134465,-26.0973,30.7754,9.19624,77
2019,09,01,1134465,-26.0874,30.6527,10.266,48
2019,09,01,1134465,-26.0795,30.6592,30.2562,93
2019,09,01,1134465,-26.0806,30.6513,57.8318,100
2019,09,01,1134465,-25.8742,31.3261,12.6712,81
2019,09,01,1134465,-23.1871,44.5226,34.453,81
2019,09,01,1134465,-22.6094,46.6003,31.0885,66
2019,09,01,1134465,-22.6135,46.5848,19.9208,46
2019,09,01,1134465,-22.611,46.5914,32.9106,62
2019,09,01,1134465,-25.8646,29.9346,41.392,96
2019,09,01,1134465,-25.8657,29.9264,22.2575,88
2019,09,01,1134465,-25.8589,29.9252,10.2528,72
2019,09,01,1134465,-26.0118,28.7758,87.0993,100
2019,09,01,1134465,-26.0137,28.778,61.8153,99
2019,09,01,1134465,-26.0065,28.7769,21.0264,85
2019,09,01,1134465,-25.9675,28.9606,53.937,98
2019,09,01,1134465,-26.062,27.7615,12.1966,73
2019,09,01,1134465,-25.2909,32.7491,15.9714,63
2019,09,01,1134465,-25.1446,33.6061,20.5898,77
2019,09,01,1134465,-22.5068,45.9188,505.289,100
2019,09,01,1134465,-22.5105,45.9047,424.94,87
2019,09,01,1134465,-25.5788,30.6771,21.3088,87
2019,09,01,1134465,-25.6621,30.0433,22.1999,87
2019,09,01,1134465,-23.0163,43.6702,20.845,56
2019,09,01,1134465,-23.0188,43.66,62.8831,68
2019,09,01,1134465,-22.5022,45.9214,156.64,72
2019,09,01,1134465,-22.5058,45.9072,504.633,75
2019,09,01,1134465,-25.0631,33.5733,4.01594,59
2019,09,01,1134465,-23.0122,43.6693,16.7398,71
2019,09,01,1134465,-23.0146,43.6591,74.7169,92
2019,09,01,1134465,-25.137,33.0346,4.86161,27
2019,09,01,1134465,-25.1383,33.0267,43.8325,97
2019,09,01,1134465,-25.1447,32.9873,4.84502,67
2019,09,01,1134465,-25.1459,32.9795,3.85109,65
2019,09,01,1134465,-25.8205,28.1029,31.1647,90
2019,09,01,1134465,-25.8739,27.6754,18.3003,80
2019,09,01,1134465,-25.7304,28.69,52.9976,97
2019,09,01,1134465,-25.7316,28.681,30.0292,90
2019,09,01,1134465,-25.0975,32.9782,4.58481,63
2019,09,01,1134465,-25.7048,28.8307,10.8349,77
2019,09,01,1134465,-25.0424,32.992,3.62367,61
2019,09,01,1134465,-25.7601,27.9095,13.0307,73
2019,09,01,1134465,-25.5264,29.4674,8.93752,43
2019,09,01,1134465,-25.5276,29.4592,15.6096,82
2019,09,01,1134465,-25.5195,29.4662,10.5181,76
2019,09,01,1134465,-25.7927,27.3349,14.196,75
2019,09,01,1134465,-25.8881,26.5227,11.8067,69
2019,09,01,1134465,-25.3557,30.2692,42.0481,96
2019,09,01,1134465,-25.349,30.2681,17.4166,84
2019,09,01,1134465,-24.8077,33.4227,11.2741,79
2019,09,01,1134465,-25.324,30.003,88.8459,100
2019,09,01,1134465,-25.3252,29.9949,9.57204,76
2019,09,01,1134465,-25.5031,28.6737,19.148,85
2019,09,01,1134465,-25.4463,28.8377,15.482,81
2019,09,01,1134465,-24.7716,33.3252,8.43432,69
2019,09,01,1134465,-25.4392,28.8366,6.46375,43
2019,09,01,1134465,-24.7661,33.3158,7.28579,57
2019,09,01,1134465,-22.616,43.7988,20.3515,75
2019,09,01,1134465,-25.0019,31.256,39.8555,97
2019,09,01,1134465,-24.9952,31.2548,8.81033,60
2019,09,01,1134465,-24.9851,31.2765,28.0605,93
2019,09,01,1134465,-24.9863,31.2689,19.6819,89
2019,09,01,1134465,-25.2017,29.7351,25.7133,89
2019,09,01,1134465,-25.2029,29.727,15.6663,80
2019,09,01,1134465,-25.204,29.7188,16.7771,83
2019,09,01,1134465,-25.1282,30.2065,8.31324,75
2019,09,01,1134465,-25.1293,30.1987,19.2455,87
2019,09,01,1134465,-25.196,29.7257,32.4721,92
2019,09,01,1134465,-25.1972,29.7176,8.85358,73
2019,09,01,1134465,-25.2818,29.1013,8.32225,73
2019,09,01,1134465,-25.1057,30.2186,5.62474,58
2019,09,01,1134465,-25.1068,30.2107,5.84118,62
2019,09,01,1134465,-22.4135,43.8491,18.1274,74
2019,09,01,1134465,-25.4895,26.4099,19.4219,73
2019,09,01,1134465,-25.0867,29.4299,21.5967,86
2019,09,01,1134465,-24.9642,30.1615,8.59974,74
2019,09,01,1134465,-24.9605,30.161,11.1251,78
2019,09,01,1134465,-24.8452,30.8113,9.08258,70
2019,09,01,1134465,-24.8463,30.8036,11.7237,76
2019,09,01,1134465,-24.8385,30.8102,34.3354,94
2019,09,01,1134465,-24.8396,30.8025,85.5593,100
2019,09,01,1134465,-24.999,29.6936,10.7632,78
2019,09,01,1134465,-24.8295,30.8246,24.8445,88
2019,09,01,1134465,-24.8306,30.8168,31.7051,93
2019,09,01,1134465,-24.8126,30.8926,13.8188,79
2019,09,01,1134465,-24.8228,30.8234,22.1605,88
2019,09,01,1134465,-24.824,30.8157,7.97954,59
2019,09,01,1134465,-24.8127,30.8452,41.3238,96
2019,09,01,1134465,-24.8139,30.8375,46.889,98
2019,09,01,1134465,-24.815,30.8299,51.7057,99
2019,09,01,1134465,-24.8161,30.8222,48.6368,98
2019,09,01,1134465,-24.8173,30.8145,74.2887,100
2019,09,01,1134465,-24.8083,30.8286,7.81645,51
2019,09,01,1134465,-24.7926,30.889,7.36265,52
2019,09,01,1134465,-24.7937,30.8813,6.72292,47
2019,09,01,1134465,-25.1769,27.3638,14.2475,27
2019,09,01,1134465,-25.1782,27.3537,105.033,100
2019,09,01,1134465,-25.1694,27.3626,17.1174,38
2019,09,01,1134465,-25.1706,27.3525,115.694,100
2019,09,01,1134465,-25.163,27.3514,66.2383,98
2019,09,01,1134465,-25.1643,27.3414,22.0882,74
2019,09,01,1134465,-21.7022,45.503,21.7989,70
2019,09,01,1134465,-21.7053,45.4908,30.2157,76
2019,09,01,1134465,-21.7005,45.4927,35.5927,78
2019,09,01,1134465,-24.5202,30.7702,17.1767,83
2019,09,01,1134465,-24.5135,30.7691,10.9621,67
2019,09,01,1134465,-24.6781,29.5244,10.6338,77
2019,09,01,1134465,-24.6793,29.5162,18.0361,85
2019,09,01,1134465,-24.4834,30.7876,14.2001,82
2019,09,01,1134465,-24.4667,30.7613,9.6564,71
2019,09,01,1134465,-24.1198,29.3115,93.7165,100
2019,09,01,1134465,-24.1118,29.3185,5.89421,62
2019,09,01,1134465,-24.0084,29.0185,21.1017,86
2019,09,01,1134465,-24.0095,29.0101,20.8228,87
2019,09,01,1134465,-24.5753,22.5516,22.6377,66
2019,09,01,1134465,-24.5592,22.58,23.8909,44
2019,09,01,1134465,-22.8546,30.5347,3.47544,52
2019,09,01,1134465,-19.4142,45.0717,26.0907,35
2019,09,01,1136119,-20.9789,34.844,41.5579,91
2019,09,01,1136119,-18.3623,44.5185,25.7563,47
2019,09,01,1136119,-20.3744,34.32,11.5003,57
2019,09,01,1136119,-21.5435,26.1663,48.5441,94
2019,09,01,1136119,-21.5448,26.156,24.1704,77
2019,09,01,1136119,-21.5333,26.1857,34.5364,90
2019,09,01,1136119,-21.5371,26.1549,66.1087,97
2019,09,01,1136119,-21.5383,26.1446,10.162,56
2019,09,01,1136119,-20.2339,34.5908,5.69176,52
2019,09,01,1136119,-21.5061,26.1742,13.916,40
2019,09,01,1136119,-21.4983,26.1731,29.1649,86
2019,09,01,1136119,-21.4984,26.1102,34.0947,82
2019,09,01,1136119,-20.1442,34.3955,8.5612,60
2019,09,01,1136119,-20.0413,34.4069,8.68373,73
2019,09,01,1136119,-19.7937,34.6619,10.8311,72
2019,09,01,1136119,-19.789,34.6537,13.4489,76
2019,09,01,1136119,-19.8141,34.3763,6.732,60
2019,09,01,1136119,-19.8208,34.3381,10.7235,75
2019,09,01,1136119,-19.9498,33.3743,2.81348,46
2019,09,01,1136119,-19.6249,34.4811,16.2943,81
2019,09,01,1136119,-19.7784,33.6118,4.00638,47
2019,09,01,1136119,-20.5923,28.1298,31.7115,92
2019,09,01,1136119,-20.5946,28.1136,31.0102,92
2019,09,01,1136119,-20.5786,28.1771,7.21779,58
2019,09,01,1136119,-19.568,34.5427,6.15361,54
2019,09,01,1136119,-20.5508,28.1728,7.69767,43
2019,09,01,1136119,-20.5428,28.1798,16.8836,83
2019,09,01,1136119,-20.5439,28.1718,30.1425,92
2019,09,01,1136119,-20.538,28.1627,17.823,80
2019,09,01,1136119,-19.4958,34.6821,6.53633,60
2019,09,01,1136119,-20.5322,28.1536,16.4578,82
2019,09,01,1136119,-19.5143,34.4917,8.04604,41
2019,09,01,1136119,-19.516,34.482,9.7447,50
2019,09,01,1136119,-19.5084,34.4805,18.1914,82
2019,09,01,1136119,-19.5096,34.4823,27.245,87
2019,09,01,1136119,-19.5427,34.1126,5.61717,49
2019,09,01,1136119,-19.6277,33.5304,5.03189,52
2019,09,01,1136119,-19.6235,33.5116,3.97685,33
2019,09,01,1136119,-19.4308,34.3966,10.3406,74
2019,09,01,1136119,-19.3016,34.9123,13.9782,76
2019,09,01,1136119,-19.3035,34.902,20.1756,81
2019,09,01,1136119,-19.3453,34.5753,4.92995,48
2019,09,01,1136119,-19.2779,34.8649,11.1701,70
2019,09,01,1136119,-19.4566,33.8501,5.14586,52
2019,09,01,1136119,-19.4869,33.5874,6.40907,66
2019,09,01,1136119,-19.574,33.0773,6.38156,54
2019,09,01,1136119,-19.5655,33.0842,5.49996,59
2019,09,01,1136119,-19.5669,33.0759,9.62532,74
2019,09,01,1136119,-19.5726,33.0422,12.8667,78
2019,09,01,1136119,-19.1892,35.0855,6.45525,61
2019,09,01,1136119,-19.4801,33.2088,10.5153,74
2019,09,01,1136119,-19.3791,33.7149,5.1111,52
2019,09,01,1136119,-19.3183,33.891,15.7394,80
2019,09,01,1136119,-19.216,34.3391,5.60219,61
2019,09,01,1136119,-19.3664,32.9353,7.1461,69
2019,09,01,1136119,-19.3423,32.9056,9.94251,75
2019,09,01,1136119,-19.3429,32.906,7.20998,58
2019,09,01,1136119,-19.1793,33.7907,9.28776,52
2019,09,01,1136119,-18.967,34.9179,8.57483,67
2019,09,01,1136119,-18.9688,34.9074,6.11521,55
2019,09,01,1136119,-19.2536,33.2651,47.0624,95
2019,09,01,1136119,-19.2465,33.2637,6.29789,67
2019,09,01,1136119,-19.3049,32.9161,7.06639,70
2019,09,01,1136119,-19.1597,33.5539,14.7991,78
2019,09,01,1136119,-19.1571,33.5257,5.01475,58
2019,09,01,1136119,-19.0882,33.8773,19.6482,83
2019,09,01,1136119,-19.0808,33.8759,11.4282,75
2019,09,01,1136119,-19.0551,33.882,3.58063,28
2019,09,01,1136119,-19.0429,33.9084,11.5119,74
2019,09,01,1136119,-19.1452,33.3078,5.14686,54
2019,09,01,1136119,-19.8313,28.9324,20.765,87
2019,09,01,1136119,-19.8324,28.9248,20.2351,86
2019,09,01,1136119,-19.0128,34.0382,6.70838,36
2019,09,01,1136119,-19.083,33.5862,11.506,74
2019,09,01,1136119,-19.1119,33.3733,5.03388,63
2019,09,01,1136119,-18.598,36.2028,6.82461,70
2019,09,01,1136119,-18.5996,36.1944,6.67572,71
2019,09,01,1136119,-18.9589,34.1259,8.20479,60
2019,09,01,1136119,-18.9853,33.8877,10.0498,73
2019,09,01,1136119,-18.9934,33.8415,12.2474,61
2019,09,01,1136119,-19.0315,33.6228,7.62034,68
2019,09,01,1136119,-18.9705,33.8849,16.7489,82
2019,09,01,1136119,-18.6753,35.4672,13.5061,59
2019,09,01,1136119,-18.6767,35.4596,8.80138,54
2019,09,01,1136119,-18.9631,33.8835,330.012,100
2019,09,01,1136119,-18.9557,33.8822,61.7543,98
2019,09,01,1136119,-18.9617,33.8852,340.624,100
2019,09,01,1136119,-18.9633,33.876,11.4205,61
2019,09,01,1136119,-18.6766,35.4677,11.0942,56
2019,09,01,1136119,-18.6779,35.4601,10.9494,56
2019,09,01,1136119,-18.9543,33.8839,9.08646,49
2019,09,01,1136119,-19.5863,29.9519,6.26162,65
2019,09,01,1136119,-18.5475,35.9876,6.93929,48
2019,09,01,1136119,-18.5376,35.9941,5.66789,59
2019,09,01,1136119,-18.5391,35.9859,5.93243,58
2019,09,01,1136119,-18.7728,34.6098,8.49999,42
2019,09,01,1136119,-18.7651,34.6084,20.4566,83
2019,09,01,1136119,-18.7669,34.5983,7.19081,24
2019,09,01,1136119,-18.9285,33.6803,94.342,100
2019,09,01,1136119,-18.4009,36.5307,8.90365,70
2019,09,01,1136119,-18.8876,33.8713,14.1134,78
2019,09,01,1136119,-18.9507,33.5082,8.88365,71
2019,09,01,1136119,-18.7478,34.6155,41.2014,91
2019,09,01,1136119,-18.816,34.1897,11.5411,76
2019,09,01,1136119,-18.3983,36.4027,13.5827,77
2019,09,01,1136119,-18.4,36.3941,36.1371,90
2019,09,01,1136119,-18.3913,36.3923,16.5251,60
2019,09,01,1136119,-18.3947,36.375,60.8121,73
2019,09,01,1136119,-18.8045,34.1673,33.8558,90
2019,09,01,1136119,-18.79,34.2046,6.8866,40
2019,09,01,1136119,-18.8173,34.0516,27.8757,87
2019,09,01,1136119,-18.9221,33.4571,5.40946,57
2019,09,01,1136119,-18.8045,34.1691,16.7274,80
2019,09,01,1136119,-18.8062,34.1594,14.7823,77
2019,09,01,1136119,-18.3992,36.3945,45.9195,70
2019,09,01,1136119,-18.7903,34.2065,6.84255,64
2019,09,01,1136119,-18.8167,34.0531,37.2273,90
2019,09,01,1136119,-18.3905,36.3928,13.6934,77
2019,09,01,1136119,-18.3937,36.3754,78.673,99
2019,09,01,1136119,-18.3851,36.3736,23.9293,85
2019,09,01,1136119,-18.7659,34.2118,5.56372,59
2019,09,01,1136119,-18.895,33.4621,9.03002,33
2019,09,01,1136119,-18.777,34.1037,44.9388,93
2019,09,01,1136119,-19.0222,32.6608,7.4268,70
2019,09,01,1136119,-18.4434,35.9162,14.9374,79
2019,09,01,1136119,-18.4449,35.9081,5.68228,65
2019,09,01,1136119,-18.7678,34.112,25.5358,86
2019,09,01,1136119,-18.8167,33.8305,4.05195,42
2019,09,01,1136119,-18.8544,33.6114,19.9635,83
2019,09,01,1136119,-18.7536,34.1487,7.90556,67
2019,09,01,1136119,-18.6692,34.5816,18.3953,81
2019,09,01,1136119,-18.747,34.0978,11.4923,74
2019,09,01,1136119,-18.4255,35.7795,4.87243,52
2019,09,01,1136119,-18.8878,33.1988,11.2821,72
2019,09,01,1136119,-18.7674,33.85,8.52052,70
2019,09,01,1136119,-18.4088,35.7762,5.91962,65
2019,09,01,1136119,-18.5592,34.9667,10.7416,66
2019,09,01,1136119,-18.76,33.8486,8.3792,69
2019,09,01,1136119,-18.6338,34.5122,8.61274,72
2019,09,01,1136119,-18.7362,33.9397,5.05708,49
2019,09,01,1136119,-18.6261,34.5107,72.522,98
2019,09,01,1136119,-18.5571,34.9686,11.9827,67
